intensities,wavelengths
-19.609128862220977,247.76552
-13.417108182265196,247.8419916626033
-11.353032924616064,247.9184570784132
-25.800844940428163,247.9949162474297
-23.73697318192162,248.0713691696528
-15.48114916219545,248.1478158450825
-33.02413402666678,248.22425627371882
-19.609128862220977,248.30069045556172
-22.705024729977847,248.3771183906112
-20.64110258847459,248.4535400788673
-6.192693886111965,248.52995552033002
-10.32098239722721,248.6063647149993
4.128638272162642,248.68276766287522
-2.0642662954005546,248.7591643639577
-8.256855457057222,248.8355548182468
-5.1606000704998,248.9119390257425
-4.1284975450061125,248.9883169864448
13.418594472930666,249.0646887003537
32.00070790459433,249.1410541674692
29.935881613089855,249.2174133877913
33.03313497883344,249.29376636132
24.773977677979268,249.37011308805532
37.162936480662786,249.44645356799722
34.06557135869552,249.5227878011457
47.488097800991234,249.5991157875008
55.74891076383679,249.6754375270625
62.97762685155039,249.7517530198308
87.76543619653017,249.82806226580573
59.87954766139184,249.9043652649872
84.66664811444824,249.9806620173753
94.99629263538543,250.05695252297002
91.89729384257171,250.1332367817713
75.37082123234447,250.20951479377922
85.69956748407773,250.2857865589937
92.93028336787636,250.3620520774148
90.86431437432135,250.43831134904252
77.43649116306023,250.51456437387682
103.26073424879863,250.59081115191773
108.42634074060469,250.6670516831652
107.39319901820318,250.7432859676193
91.89729384257171,250.81951400528
76.40365125856955,250.8957357961473
102.22764353287842,250.9719513402212
94.99629263538543,251.0481606375017
111.52582734944292,251.1243636879888
101.19456298588118,251.2005604916825
113.59220306120896,251.2767510485828
101.19456298588118,251.35293535868973
101.19456298588118,251.42911342200318
116.69184379412216,251.5052852385233
130.12469658354473,251.58145080825
111.52582734944292,251.6576101311833
98.09538224888048,251.73376320732322
100.16149259688115,251.8099100366697
90.86431437432135,251.8860506192228
99.12843235489474,251.96218495498252
109.45949269627282,252.03831304394882
84.66664811444824,252.11443488612173
89.83134495161798,252.1905504815012
96.0293124003124,252.2666598300873
105.32694623082203,252.34276293188
108.42634074060469,252.41885978687932
111.52582734944292,252.49495039508523
99.12843235489474,252.5710347564977
103.26073424879863,252.6471128711168
94.99629263538543,252.7231847389425
108.42634074060469,252.79925035997482
94.99629263538543,252.87530973421372
94.99629263538543,252.9513628616592
94.99629263538543,253.0274097423113
94.99629263538543,253.10345037617
84.66664811444824,253.1794847632353
99.12843235489474,253.25551290350722
101.19456298588118,253.3315347969857
102.22764353287842,253.4075504436708
83.63373872009,253.48355984356252
96.0293124003124,253.55956299666082
108.42634074060469,253.63555990296572
101.19456298588118,253.71155056247719
114.62540633990771,253.7875349751953
91.89729384257171,253.86351314112
90.86431437432135,253.93948506025131
73.30519076506003,254.01545073258922
99.12843235489474,254.0914101581337
82.60083928908448,254.1673633368848
94.99629263538543,254.24331026884252
87.76543619653017,254.3192509540068
90.86431437432135,254.39518539237773
87.76543619653017,254.4711135839552
81.56794980945402,254.54703552873931
97.06234226773887,254.62295122673
89.83134495161798,254.6988606779273
103.26073424879863,254.77476388233123
104.29383514450973,254.8506608399417
100.16149259688115,254.9265515507588
82.60083928908448,255.00243601478252
89.83134495161798,255.07831423201281
94.99629263538543,255.15418620244972
76.40365125856955,255.2300519260932
88.79838556289575,255.3059114029433
97.06234226773887,255.38176463300002
79.50220065611224,255.4576116162633
82.60083928908448,255.5334523527332
76.40365125856955,255.6092868424097
90.86431437432135,255.6851150852928
82.60083928908448,255.7609370813825
87.76543619653017,255.83675283067882
93.96328296168411,255.9125623331817
83.63373872009,255.9883655888912
100.16149259688115,256.06416259780735
102.22764353287842,256.13995335993
123.92470035744103,256.21573787525926
90.86431437432135,256.2915161437952
86.73249684083814,256.3672881655377
79.50220065611224,256.4430539404868
74.33800107199212,256.5188134686425
90.86431437432135,256.5945667500048
91.89729384257171,256.6703137845737
83.63373872009,256.74605457234924
79.50220065611224,256.8217891133313
102.22764353287842,256.89751740752
86.73249684083814,256.9732394549153
83.63373872009,257.04895525551717
82.60083928908448,257.1246648093257
100.16149259688115,257.2003681163408
75.37082123234447,257.2760651765625
92.93028336787636,257.3517559899908
83.63373872009,257.4274405566257
90.86431437432135,257.5031188764672
94.99629263538543,257.57879094951534
92.93028336787636,257.65445677577003
97.06234226773887,257.7301163552313
89.83134495161798,257.8057696878992
86.73249684083814,257.8814167737737
86.73249684083814,257.9570576128548
102.22764353287842,258.0326922051425
91.89729384257171,258.1083205506368
90.86431437432135,258.1839426493377
84.66664811444824,258.25955850124524
81.56794980945402,258.33516810635933
88.79838556289575,258.41077146468
84.66664811444824,258.48636857620727
93.96328296168411,258.56195944094117
94.99629263538543,258.6375440588817
92.93028336787636,258.7131224300288
91.89729384257171,258.7886945543825
88.79838556289575,258.8642604319428
97.06234226773887,258.9398200627097
96.0293124003124,259.0153734466832
90.86431437432135,259.09092058386335
90.86431437432135,259.16646147425
91.89729384257171,259.2419961178433
100.16149259688115,259.3175245146432
78.46934095814983,259.3930466646497
103.26073424879863,259.4685625678628
91.89729384257171,259.5440722242825
88.79838556289575,259.6195756339088
113.59220306120896,259.6950727967417
153.89484832836126,259.7705637127812
171.46770337804128,259.84604838202733
143.55931399076778,259.92152680448004
105.32694623082203,259.99699898013927
88.79838556289575,260.0724649090052
93.96328296168411,260.1479245910777
92.93028336787636,260.2233780263568
117.72507798994127,260.2988252148425
92.93028336787636,260.3742661565348
94.99629263538543,260.4497008514337
116.69184379412216,260.52512929953923
112.55901006781873,260.60055150085134
113.59220306120896,260.67596745537
97.06234226773887,260.7513771630953
89.83134495161798,260.8267806240272
86.73249684083814,260.9021778381657
100.16149259688115,260.9775688055108
117.72507798994127,261.0529535260625
139.42539639098342,261.12833199982083
118.75832251167589,261.2037042267857
