C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
983.6590443366889,983.6590443366889,0.0,302.1652941564633,0.0,0.0,0.0,195.28303855617935,0.0,310.2502251381397,310.2502251381397,0.0,0.0,0.0,0.0,0.0,348.66337255670834,348.66337255670834,0.0,0.0,0.0
802.3169100839972,802.3169100839972,0.0,256.76330399289196,0.0,0.0,0.0,132.6988848632091,0.0,243.57108985957626,243.57108985957626,0.0,0.0,0.0,0.0,0.0,299.19813540472506,299.19813540472506,0.0,0.0,0.0
965.0421926516568,965.0421926516568,0.0,316.2658308119225,0.0,0.0,0.0,193.89213006559075,0.0,321.5885474104076,321.5885474104076,0.0,0.0,0.0,0.0,0.0,342.6720056803893,342.6720056803893,0.0,0.0,0.0
931.2859219889606,931.2859219889606,0.0,300.4775024612621,0.0,0.0,0.0,179.00326976998434,0.0,348.02611076990223,348.02611076990223,0.0,0.0,0.0,0.0,0.0,371.6327689513297,371.6327689513297,0.0,0.0,0.0
892.7397763611841,892.7397763611841,0.0,292.653475958061,0.0,0.0,0.0,97.7681626851012,0.0,294.4991899154373,294.4991899154373,0.0,0.0,0.0,0.0,0.0,439.34960606594314,439.34960606594314,0.0,0.0,0.0
1074.2961494555707,1074.2961494555707,0.0,334.19407349501887,0.0,0.0,0.0,240.87634611869862,0.0,368.5482670349408,368.5482670349408,0.0,0.0,0.0,0.0,0.0,383.8115751988357,383.8115751988357,0.0,0.0,0.0
985.1652172439033,985.1652172439033,0.0,311.9424935821252,0.0,0.0,0.0,172.18086391914383,0.0,352.6099923372991,352.6099923372991,0.0,0.0,0.0,0.0,0.0,426.9422113815298,426.9422113815298,0.0,0.0,0.0
970.4015697987718,970.4015697987718,0.0,298.48374018578045,0.0,0.0,0.0,121.34903963556008,0.0,202.89360676684834,202.89360676684834,0.0,0.0,0.0,0.0,0.0,364.2414952932693,364.2414952932693,0.0,0.0,0.0
953.0632640936834,953.0632640936834,0.0,301.39086673120585,0.0,0.0,0.0,204.22132577015142,0.0,312.5965744271906,312.5965744271906,0.0,0.0,0.0,0.0,0.0,385.63229660727285,385.63229660727285,0.0,0.0,0.0
1074.8146995646593,1074.8146995646593,0.0,330.2667072054944,0.0,0.0,0.0,0.0,0.0,359.94890316130784,359.94890316130784,0.0,0.0,0.0,0.0,0.0,425.1896242900657,425.1896242900657,0.0,0.0,0.0
1019.4858713620881,1019.4858713620881,0.0,319.140506072039,0.0,0.0,0.0,252.10247499214137,0.0,334.90524123005457,334.90524123005457,0.0,0.0,0.0,0.0,0.0,356.0115165292715,356.0115165292715,0.0,0.0,0.0
1074.8051579982537,1074.8051579982537,0.0,331.90505197339814,0.0,0.0,0.0,238.86896410559635,0.0,416.0434941651837,416.0434941651837,0.0,0.0,0.0,0.0,0.0,425.1555203684138,425.1555203684138,0.0,0.0,0.0
1125.4101378425569,1125.4101378425569,0.0,344.1114460123381,0.0,0.0,0.0,225.83022187662544,0.0,496.05400339028495,496.05400339028495,0.0,0.0,0.0,0.0,0.0,430.3436769099744,430.3436769099744,0.0,0.0,0.0
1116.2592200491936,1116.2592200491936,0.0,353.10319896885204,0.0,0.0,0.0,195.72378080224277,0.0,346.80173763188225,346.80173763188225,0.0,0.0,0.0,0.0,0.0,378.8998526922816,378.8998526922816,0.0,0.0,0.0
