C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
597.3609269406667,597.3609269406667,597.3609269406667,210.8269741838316,210.8269741838316,201.5363080855328,201.5363080855328,289.4932204550058,481.1361559468158,677.3003208651578,677.3003208651578,597.3609269406667,173.6021332878475,106.74431209342747,176.99236229523973,176.99236229523973,271.03782089681744,271.03782089681744,289.4932204550058,204.6212049161832,97.6855936872918
577.9596913018388,577.9596913018388,577.9596913018388,206.1746480134684,206.1746480134684,210.092795624066,210.092795624066,321.89145885162475,462.57649437612133,765.3170177980741,765.3170177980741,577.9596913018388,190.87023527800852,106.9741008359272,181.05041002069726,181.05041002069726,306.95441416661515,306.95441416661515,321.89145885162475,164.8145521768964,113.31208246504373
556.7111594918958,556.7111594918958,556.7111594918958,196.16124270746073,196.16124270746073,198.4185106523319,198.4185106523319,308.9359261465427,437.617351389375,800.8420882246376,800.8420882246376,556.7111594918958,188.71701246656994,100.67054458711814,161.01381522214547,161.01381522214547,305.6307671690096,305.6307671690096,308.9359261465427,170.519364144972,101.11911942379052
423.4908319846211,423.4908319846211,423.4908319846211,163.1594732897254,163.1594732897254,157.24665206347078,157.24665206347078,214.29632169492004,344.058753016237,601.7822740526674,601.7822740526674,423.4908319846211,161.78046233848445,93.5630462470801,131.07566841731492,131.07566841731492,250.0304591088833,250.0304591088833,214.29632169492004,147.6546153944032,81.8590987507505
762.1199059807677,762.1199059807677,762.1199059807677,249.47547083946216,249.47547083946216,221.59081650142122,221.59081650142122,365.4160162862523,626.6099159424659,842.331121160197,842.331121160197,762.1199059807677,199.61995537127876,116.9685762690463,208.54698127551788,208.54698127551788,299.5652488160849,299.5652488160849,365.4160162862523,287.34984725798324,108.5842759571145
731.9520390680434,731.9520390680434,731.9520390680434,261.04952684824275,261.04952684824275,228.6985735644784,228.6985735644784,375.93806329358364,609.3498747902431,774.6934891736712,774.6934891736712,731.9520390680434,194.33188726500805,117.1251757929087,205.0999187468692,205.0999187468692,295.2036409492974,295.2036409492974,375.93806329358364,265.964701029025,110.6184217745327
757.8042935392023,757.8042935392023,757.8042935392023,256.9657100486362,256.9657100486362,218.2235291910212,218.2235291910212,369.6462640089914,609.2149029713316,909.3326185667378,909.3326185667378,757.8042935392023,200.27868032485958,111.3191604617496,197.30208914665602,197.30208914665602,317.203832334371,317.203832334371,369.6462640089914,265.6592820412725,113.80750920699386
640.6785399145713,640.6785399145713,640.6785399145713,209.64782825200678,209.64782825200678,198.16261407204448,198.16261407204448,320.49884342740097,499.67229864251914,941.0981431610921,941.0981431610921,640.6785399145713,207.06289129425656,107.13012982794469,172.44508014248774,172.44508014248774,351.6129896765274,351.6129896765274,320.49884342740097,186.55464431889132,95.24339276338186
748.4715862433189,748.4715862433189,748.4715862433189,249.20719993924376,249.20719993924376,194.96933728264307,194.96933728264307,334.8284924254278,613.3928259245696,782.2596077533038,782.2596077533038,748.4715862433189,192.1457980852009,105.80373601193753,199.4632946913516,199.4632946913516,287.4960578929711,287.4960578929711,334.8284924254278,264.5578164397446,94.1006717896115
605.2890721040965,605.2890721040965,605.2890721040965,197.80784749018116,197.80784749018116,190.8489527264896,190.8489527264896,300.31655376445667,487.8026299437209,683.2821936707489,683.2821936707489,605.2890721040965,168.8559981897889,100.74538404159628,171.24618949842107,171.24618949842107,263.1859126453177,263.1859126453177,300.31655376445667,226.9748370241718,94.18801369657635
535.6493102707033,535.6493102707033,535.6493102707033,177.256231820517,177.256231820517,190.84672134997345,190.84672134997345,340.59682538887637,430.19633351621064,589.3360519300703,589.3360519300703,535.6493102707033,171.05314824893085,112.5929290812284,195.357768131229,195.357768131229,257.24070668088694,257.24070668088694,340.59682538887637,380.62335620678255,93.16308978767886
517.5141430022442,517.5141430022442,517.5141430022442,177.53778538132565,177.53778538132565,185.4171979506081,185.4171979506081,314.450430821862,415.8828945411441,681.1067565606356,681.1067565606356,517.5141430022442,174.0473981997397,0.0,198.22445793293406,198.22445793293406,284.3437138722181,284.3437138722181,314.450430821862,410.4498054455769,97.46548013085403
544.6562502459583,544.6562502459583,544.6562502459583,181.9011911028819,181.9011911028819,190.8744301598263,190.8744301598263,338.7772391531794,446.11588222780676,678.3018540092964,678.3018540092964,544.6562502459583,185.82937994231716,106.87453227058882,197.40522870741097,197.40522870741097,287.0014217458446,287.0014217458446,338.7772391531794,338.1566441168296,92.8440087396693
680.0601918394336,680.0601918394336,680.0601918394336,227.30262799491538,227.30262799491538,189.4967030522656,189.4967030522656,311.18819976630004,541.7673333807978,774.2928939151526,774.2928939151526,680.0601918394336,191.9661123393382,97.09494413547507,167.91315815474798,167.91315815474798,281.4534077653993,281.4534077653993,311.18819976630004,264.3850158448799,92.18581138430561
778.1667658373319,778.1667658373319,778.1667658373319,257.7838511561437,257.7838511561437,200.32815580312314,200.32815580312314,338.7762053598011,624.5723501517613,921.962176971931,921.962176971931,778.1667658373319,196.54638721890385,108.71880995980067,192.4638492979228,192.4638492979228,324.0307029011998,324.0307029011998,338.7762053598011,327.7731168460127,91.0509589088604
760.9845011509781,760.9845011509781,760.9845011509781,264.0110504702397,264.0110504702397,198.5032670153777,198.5032670153777,336.82936539187256,633.6677409692863,881.1764801678916,881.1764801678916,760.9845011509781,203.48764216496193,106.27407646868903,182.19523765825366,182.19523765825366,342.4305934638649,342.4305934638649,336.82936539187256,282.6364102088387,97.20524334024424
