wavelengths,intensities
247.76552,-8.256855457057222
247.8419916626033,-17.54515600747296
247.9184570784132,-7.2247790091676345
247.9949162474297,-43.342421485649474
248.0713691696528,-26.832768284084903
248.1478158450825,-25.800844940428163
248.22425627371882,-10.32098239722721
248.30069045556172,-25.800844940428163
248.3771183906112,-14.449132948028296
248.4535400788673,-26.832768284084903
248.52995552033002,-12.385074847055895
248.6063647149993,-18.57714667461409
248.68276766287522,3.0964654517376595
248.7591643639577,2.064301477449438
248.8355548182468,-17.54515600747296
248.9119390257425,15.48312788335756
248.9883169864448,7.225209977334127
249.0646887003537,19.612303344710188
249.1410541674692,24.773977677979268
249.2174133877913,22.709280500680315
249.29376636132,6.193010518317886
249.37011308805532,42.32539917438149
249.44645356799722,44.39045021272749
249.5227878011457,41.29288781853556
249.5991157875008,48.52066599527479
249.6754375270625,65.0430615187105
249.7517530198308,57.81420992061211
249.82806226580573,52.65103413704041
249.9043652649872,64.01033932232963
249.9806620173753,56.78155552595464
250.05695252297002,90.86431437432135
250.1332367817713,87.76543619653017
250.20951479377922,54.716275620721
250.2857865589937,81.56794980945402
250.3620520774148,85.69956748407773
250.43831134904252,89.83134495161798
250.51456437387682,71.23959966134832
250.59081115191773,82.60083928908448
250.6670516831652,100.16149259688115
250.7432859676193,64.01033932232963
250.81951400528,81.56794980945402
250.8957357961473,99.12843235489474
250.9719513402212,87.76543619653017
251.0481606375017,85.69956748407773
251.1243636879888,61.94492409325996
251.2005604916825,62.97762685155039
251.2767510485828,70.20681883936508
251.35293535868973,67.1085351404266
251.42911342200318,77.43649116306023
251.5052852385233,82.60083928908448
251.58145080825,97.06234226773887
251.6576101311833,84.66664811444824
251.73376320732322,82.60083928908448
251.8099100366697,84.66664811444824
251.8860506192228,79.50220065611224
251.96218495498252,67.1085351404266
252.03831304394882,65.0430615187105
252.11443488612173,70.20681883936508
252.1905504815012,75.37082123234447
252.2666598300873,78.46934095814983
252.34276293188,67.1085351404266
252.41885978687932,53.68365008300873
252.49495039508523,57.81420992061211
252.5710347564977,80.5350702691619
252.6471128711168,67.1085351404266
252.7231847389425,61.94492409325996
252.79925035997482,71.23959966134832
252.87530973421372,69.17404782039476
252.9513628616592,76.40365125856955
253.0274097423113,54.716275620721
253.10345037617,57.81420992061211
253.1794847632353,62.97762685155039
253.25551290350722,69.17404782039476
253.3315347969857,72.27239029903606
253.4075504436708,57.81420992061211
253.48355984356252,66.07579345374545
253.55956299666082,65.0430615187105
253.63555990296572,70.20681883936508
253.71155056247719,79.50220065611224
253.7875349751953,74.33800107199212
253.86351314112,58.846873961285894
253.93948506025131,69.17404782039476
254.01545073258922,68.1412865916858
254.0914101581337,69.17404782039476
254.1673633368848,81.56794980945402
254.24331026884252,55.74891076383679
254.3192509540068,61.94492409325996
254.39518539237773,68.1412865916858
254.4711135839552,79.50220065611224
254.54703552873931,76.40365125856955
