wavelengths,intensities
247.76552,-9.00745107116795
247.8419916626033,-13.135645396001834
247.9184570784132,-24.487475877441945
247.9949162474297,-29.64706238094396
248.0713691696528,-21.39162363068851
248.1478158450825,-25.519409852707334
248.22425627371882,-21.39162363068851
248.30069045556172,-30.678954763443656
248.3771183906112,-30.678954763443656
248.4535400788673,-18.295695516193614
248.52995552033002,-11.071565453091864
248.6063647149993,-15.199691041765682
248.68276766287522,-21.39162363068851
248.7591643639577,5.442325591289395
248.8355548182468,2.3457998668199336
248.9119390257425,5.442325591289395
248.9883169864448,6.4745185787245365
249.0646887003537,33.31470761347808
249.1410541674692,20.92616240724895
249.2174133877913,26.08789500132673
249.29376636132,37.44451930148872
249.37011308805532,39.509481299497274
249.44645356799722,26.08789500132673
249.5227878011457,46.7371450873243
249.5991157875008,41.57448088955191
249.6754375270625,51.90004673852504
249.7517530198308,42.6069948178197
249.82806226580573,44.672051012740226
249.9043652649872,72.55406217816515
249.9806620173753,69.45571167227767
250.05695252297002,69.45571167227767
250.1332367817713,61.1938736346626
250.20951479377922,72.55406217816515
250.2857865589937,80.81676370421165
250.3620520774148,69.45571167227767
250.43831134904252,80.81676370421165
250.51456437387682,77.71817648940859
250.59081115191773,89.08010076537708
250.6670516831652,71.52126886127229
250.7432859676193,76.68533388870247
250.81951400528,77.71817648940859
250.8957357961473,67.39019365820307
250.9719513402212,70.48848536353488
251.0481606375017,83.91544029358406
251.1243636879888,80.81676370421165
251.2005604916825,74.61967831981903
251.2767510485828,88.04714866679771
251.35293535868973,82.8825381464859
251.42911342200318,78.75102898406693
251.5052852385233,72.55406217816515
251.58145080825,73.58686532682887
251.6576101311833,88.04714866679771
251.73376320732322,88.04714866679771
251.8099100366697,66.35744930973514
251.8860506192228,73.58686532682887
251.96218495498252,77.71817648940859
252.03831304394882,65.32471471644627
252.11443488612173,73.58686532682887
252.1905504815012,57.063187586818074
252.2666598300873,72.55406217816515
252.34276293188,74.61967831981903
252.41885978687932,73.58686532682887
252.49495039508523,57.063187586818074
252.5710347564977,53.96527427783437
252.6471128711168,77.71817648940859
252.7231847389425,77.71817648940859
252.79925035997482,70.48848536353488
252.87530973421372,59.12851128460973
252.9513628616592,68.42294777476549
253.0274097423113,77.71817648940859
253.10345037617,59.12851128460973
253.1794847632353,58.09584461087331
253.25551290350722,51.90004673852504
253.3315347969857,57.063187586818074
253.4075504436708,67.39019365820307
253.48355984356252,35.37959477874231
253.55956299666082,56.03054019898397
253.63555990296572,89.08010076537708
253.71155056247719,67.39019365820307
253.7875349751953,67.39019365820307
253.86351314112,64.29198986536075
253.93948506025131,63.259274743442596
254.01545073258922,84.94835240729128
254.0914101581337,82.8825381464859
254.1673633368848,83.91544029358406
254.24331026884252,60.161187621426656
254.3192509540068,72.55406217816515
254.39518539237773,56.03054019898397
254.4711135839552,66.35744930973514
254.54703552873931,70.48848536353488
254.62295122673,60.161187621426656
254.6988606779273,65.32471471644627
254.77476388233123,72.55406217816515
254.8506608399417,68.42294777476549
254.9265515507588,73.58686532682887
255.00243601478252,74.61967831981903
255.07831423201281,82.8825381464859
