wavelengths,intensities
247.76552,5.817667467026151
247.8419916626033,-14.82441255986184
247.9184570784132,-21.016363667363954
247.9949162474297,-21.016363667363954
248.0713691696528,-34.431221192784264
248.1478158450825,-23.080279684176826
248.22425627371882,-14.82441255986184
248.30069045556172,-28.239923055670193
248.3771183906112,-10.696274494825317
248.4535400788673,-26.176090757904202
248.52995552033002,-21.016363667363954
248.6063647149993,-19.984393013445434
248.68276766287522,-23.080279684176826
248.7591643639577,0.6568193746702765
248.8355548182468,7.882068817986022
248.9119390257425,8.914282870020454
248.9883169864448,16.140032456934403
249.0646887003537,14.075487551444887
249.1410541674692,30.592867772985965
249.2174133877913,21.30155342466655
249.29376636132,24.398575462331312
249.37011308805532,51.24293691641431
249.44645356799722,36.7874938030447
249.5227878011457,31.62528218185752
249.5991157875008,53.30815226631561
249.6754375270625,54.34077431453733
249.7517530198308,63.63480639018564
249.82806226580573,58.47135864776124
249.9043652649872,70.86404186377379
249.9806620173753,67.76573947881019
250.05695252297002,71.89682893064978
250.1332367817713,64.66752504847072
250.20951479377922,101.85197670342863
250.2857865589937,68.79849715059738
250.3620520774148,93.58764558008312
250.43831134904252,92.5546496488702
250.51456437387682,94.62065158705438
250.59081115191773,87.38982072772595
250.6670516831652,64.66752504847072
250.7432859676193,86.3568850093707
250.81951400528,76.02807556128927
250.8957357961473,78.09375806933816
250.9719513402212,99.78583315361271
251.0481606375017,91.52166378200393
251.1243636879888,85.32395928566272
251.2005604916825,68.79849715059738
251.2767510485828,79.12661416483955
251.35293535868973,69.83126460799413
251.42911342200318,64.66752504847072
251.5052852385233,76.02807556128927
251.58145080825,82.22524196390638
251.6576101311833,72.92962582127555
251.73376320732322,82.22524196390638
251.8099100366697,82.22524196390638
251.8860506192228,78.09375806933816
251.96218495498252,81.19235609997656
252.03831304394882,68.79849715059738
252.11443488612173,87.38982072772595
252.1905504815012,86.3568850093707
252.2666598300873,90.48868796801425
252.34276293188,76.02807556128927
252.41885978687932,93.58764558008312
252.49495039508523,77.06091187225324
252.5710347564977,71.89682893064978
252.6471128711168,82.22524196390638
252.7231847389425,64.66752504847072
252.79925035997482,79.12661416483955
252.87530973421372,74.99524912409129
252.9513628616592,66.73299157979909
253.0274097423113,76.02807556128927
253.10345037617,79.12661416483955
253.1794847632353,69.83126460799413
253.25551290350722,91.52166378200393
253.3315347969857,88.42276645249174
253.4075504436708,87.38982072772595
253.48355984356252,96.68669387362684
253.55956299666082,81.19235609997656
253.63555990296572,68.79849715059738
253.71155056247719,47.112620815834525
253.7875349751953,82.22524196390638
253.86351314112,66.73299157979909
253.93948506025131,64.66752504847072
254.01545073258922,74.99524912409129
254.0914101581337,84.29104354477988
254.1673633368848,65.70025344067052
254.24331026884252,87.38982072772595
254.3192509540068,80.15948017099345
254.39518539237773,62.60209745274088
254.4711135839552,74.99524912409129
254.54703552873931,73.96243254824478
254.62295122673,88.42276645249174
254.6988606779273,71.89682893064978
254.77476388233123,82.22524196390638
254.8506608399417,76.02807556128927
254.9265515507588,70.86404186377379
255.00243601478252,94.62065158705438
255.07831423201281,80.15948017099345
255.15418620244972,66.73299157979909
255.2300519260932,76.02807556128927
255.3059114029433,61.56939822300164
255.38176463300002,73.96243254824478
255.4576116162633,69.83126460799413
255.5334523527332,55.37340596320251
255.6092868424097,78.09375806933816
255.6851150852928,62.60209745274088
255.7609370813825,89.45572219537257
255.83675283067882,70.86404186377379
255.9125623331817,92.5546496488702
255.9883655888912,72.92962582127555
256.06416259780735,65.70025344067052
256.13995335993,89.45572219537257
256.21573787525926,73.96243254824478
256.2915161437952,79.12661416483955
256.3672881655377,77.06091187225324
256.4430539404868,74.99524912409129
256.5188134686425,79.12661416483955
256.5945667500048,83.25813777484112
256.6703137845737,81.19235609997656
