C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
471.86833194657413,471.86833194657413,0.0,169.72101804967218,0.0,0.0,0.0,291.15889515229094,0.0,586.7887296488004,586.7887296488004,0.0,0.0,0.0,0.0,0.0,223.1852046057064,223.1852046057064,0.0,0.0,0.0
315.25567105375956,315.25567105375956,0.0,134.61241195077616,0.0,0.0,0.0,0.0,0.0,426.86377954143774,426.86377954143774,0.0,0.0,0.0,0.0,0.0,193.54307287348337,193.54307287348337,0.0,0.0,0.0
437.3300007499821,437.3300007499821,0.0,160.7485117205622,0.0,0.0,0.0,232.4405427452013,0.0,630.9344769762977,630.9344769762977,0.0,0.0,0.0,0.0,0.0,233.14336038029927,233.14336038029927,0.0,0.0,0.0
498.92628995455516,498.92628995455516,0.0,171.6580122121808,0.0,0.0,0.0,0.0,0.0,670.7628985562903,670.7628985562903,0.0,0.0,0.0,0.0,0.0,250.9873353193429,250.9873353193429,0.0,0.0,0.0
420.4667156669997,420.4667156669997,0.0,156.39692139877516,0.0,0.0,0.0,238.1709084411196,0.0,865.879795380523,865.879795380523,0.0,0.0,0.0,0.0,0.0,209.33478521300475,209.33478521300475,0.0,0.0,0.0
503.94780561594945,503.94780561594945,0.0,183.47162008146518,0.0,0.0,0.0,0.0,0.0,682.9733643101029,682.9733643101029,0.0,0.0,0.0,0.0,0.0,252.1529910135078,252.1529910135078,0.0,0.0,0.0
548.9183155868806,548.9183155868806,0.0,189.23299054513072,0.0,0.0,0.0,0.0,0.0,1082.7169508077566,1082.7169508077566,0.0,0.0,0.0,0.0,0.0,332.03123772422595,332.03123772422595,0.0,0.0,0.0
468.9221117135318,468.9221117135318,0.0,166.6776577793932,0.0,0.0,0.0,276.99477647871373,0.0,606.3894310133026,606.3894310133026,0.0,0.0,0.0,0.0,0.0,230.1838395003248,230.1838395003248,0.0,0.0,0.0
485.51439757221544,485.51439757221544,0.0,176.50614083839,0.0,0.0,0.0,260.2651795098128,0.0,635.8658402010584,635.8658402010584,0.0,0.0,0.0,0.0,0.0,232.6622262474576,232.6622262474576,0.0,0.0,0.0
350.76612282810095,350.76612282810095,0.0,136.74593043370913,0.0,0.0,0.0,173.08763534994682,0.0,543.7270570731428,543.7270570731428,0.0,0.0,0.0,0.0,0.0,206.43699059691056,206.43699059691056,0.0,0.0,0.0
