C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
506.45257624915575,506.45257624915575,0.0,178.42500002194566,0.0,0.0,0.0,290.2920912331779,0.0,634.4686738890822,634.4686738890822,0.0,0.0,0.0,0.0,0.0,258.5864495962487,258.5864495962487,0.0,0.0,0.0
536.6635289705271,536.6635289705271,0.0,185.88836183569146,0.0,0.0,0.0,228.54448250531837,0.0,539.8647783381432,539.8647783381432,0.0,0.0,0.0,0.0,0.0,235.11718213331,235.11718213331,0.0,0.0,0.0
628.6993241579032,628.6993241579032,0.0,211.05111076854286,0.0,0.0,0.0,0.0,0.0,593.6053704238702,593.6053704238702,0.0,0.0,0.0,0.0,0.0,250.57532399086728,250.57532399086728,0.0,0.0,0.0
574.8482330098157,574.8482330098157,0.0,201.9266024499588,0.0,0.0,0.0,246.30477637034542,0.0,580.8311810949427,580.8311810949427,0.0,0.0,0.0,0.0,0.0,245.370701215198,245.370701215198,0.0,0.0,0.0
710.0718294321434,710.0718294321434,0.0,228.34318115224423,0.0,0.0,0.0,0.0,0.0,734.4654614443477,734.4654614443477,0.0,0.0,0.0,0.0,0.0,289.6088013489738,289.6088013489738,0.0,0.0,0.0
538.1295711809414,538.1295711809414,0.0,186.61308439774854,0.0,0.0,0.0,270.4899825029907,0.0,594.1951275753106,594.1951275753106,0.0,0.0,0.0,0.0,0.0,246.29562341676288,246.29562341676288,0.0,0.0,0.0
583.5739784534642,583.5739784534642,0.0,197.06541374378736,0.0,0.0,0.0,243.22648013684852,0.0,569.8327492682845,569.8327492682845,0.0,0.0,0.0,0.0,0.0,247.23554939239634,247.23554939239634,0.0,0.0,0.0
569.3045949825066,569.3045949825066,0.0,189.45638459764436,0.0,0.0,0.0,0.0,0.0,509.1045270738476,509.1045270738476,0.0,0.0,0.0,0.0,0.0,235.69581963568316,235.69581963568316,0.0,0.0,0.0
483.8612863722945,483.8612863722945,0.0,181.8152032868996,0.0,0.0,0.0,230.00959653670458,0.0,568.0839987805564,568.0839987805564,0.0,0.0,0.0,0.0,0.0,222.77570977147167,222.77570977147167,0.0,0.0,0.0
540.5633842315245,540.5633842315245,0.0,199.261743993256,0.0,0.0,0.0,241.82599649224986,0.0,599.0812084409214,599.0812084409214,0.0,0.0,0.0,0.0,0.0,231.22390297824913,231.22390297824913,0.0,0.0,0.0
515.1842003435924,515.1842003435924,0.0,183.36591093455212,0.0,0.0,0.0,0.0,0.0,771.2649198295005,771.2649198295005,0.0,0.0,0.0,0.0,0.0,341.39580062746904,341.39580062746904,0.0,0.0,0.0
556.5589985652928,556.5589985652928,0.0,190.42756638329973,0.0,0.0,0.0,0.0,0.0,857.2830222659722,857.2830222659722,0.0,0.0,0.0,0.0,0.0,315.9385482204208,315.9385482204208,0.0,0.0,0.0
467.6285349306033,467.6285349306033,0.0,162.7059597675563,0.0,0.0,0.0,0.0,0.0,557.6315250733527,557.6315250733527,0.0,0.0,0.0,0.0,0.0,253.61514606059208,253.61514606059208,0.0,0.0,0.0
572.2363579476262,572.2363579476262,0.0,197.5818942228346,0.0,0.0,0.0,234.790879731498,0.0,596.4873046630843,596.4873046630843,0.0,0.0,0.0,0.0,0.0,236.4738207472597,236.4738207472597,0.0,0.0,0.0
531.7037943498697,531.7037943498697,0.0,199.74683081661163,0.0,0.0,0.0,0.0,0.0,642.1359656509675,642.1359656509675,0.0,0.0,0.0,0.0,0.0,223.43279619556648,223.43279619556648,0.0,0.0,0.0
520.8738863030069,520.8738863030069,0.0,185.85320455057604,0.0,0.0,0.0,232.3612160085157,0.0,561.0331025489603,561.0331025489603,0.0,0.0,0.0,0.0,0.0,246.68850578969622,246.68850578969622,0.0,0.0,0.0
1170.8869225821732,1170.8869225821732,0.0,338.95821628831015,0.0,0.0,0.0,0.0,0.0,469.12540864749064,469.12540864749064,0.0,0.0,0.0,0.0,0.0,375.3488041993798,375.3488041993798,0.0,0.0,0.0
676.4541739165105,676.4541739165105,0.0,222.22621936485143,0.0,0.0,0.0,306.79855982241986,0.0,671.7416633341165,671.7416633341165,0.0,0.0,0.0,0.0,0.0,276.96639256776456,276.96639256776456,0.0,0.0,0.0
612.1345072502143,612.1345072502143,0.0,205.01095170150384,0.0,0.0,0.0,250.96912778592792,0.0,609.2828096883834,609.2828096883834,0.0,0.0,0.0,0.0,0.0,245.5572802552727,245.5572802552727,0.0,0.0,0.0
560.7371325957752,560.7371325957752,0.0,191.63543207015783,0.0,0.0,0.0,323.9242202283187,0.0,631.3106271587666,631.3106271587666,0.0,0.0,0.0,0.0,0.0,251.9397636745292,251.9397636745292,0.0,0.0,0.0
432.8524428167357,432.8524428167357,0.0,159.7466115171154,0.0,0.0,0.0,274.13136959866563,0.0,489.0464270202713,489.0464270202713,0.0,0.0,0.0,0.0,0.0,221.5854854865476,221.5854854865476,0.0,0.0,0.0
486.8522717316998,486.8522717316998,0.0,178.32659022793808,0.0,0.0,0.0,289.23002055365555,0.0,570.4341079556658,570.4341079556658,0.0,0.0,0.0,0.0,0.0,246.59541425856656,246.59541425856656,0.0,0.0,0.0
609.2794951282235,609.2794951282235,0.0,202.4670299341914,0.0,0.0,0.0,276.57489605208855,0.0,654.875360130464,654.875360130464,0.0,0.0,0.0,0.0,0.0,258.64673589694235,258.64673589694235,0.0,0.0,0.0
699.2364956103195,699.2364956103195,0.0,243.03044137539013,0.0,0.0,0.0,327.16098153940254,0.0,849.1707235619433,849.1707235619433,0.0,0.0,0.0,0.0,0.0,291.2593559508107,291.2593559508107,0.0,0.0,0.0
660.6505504311692,660.6505504311692,0.0,222.0685402185763,0.0,0.0,0.0,0.0,0.0,730.3155424552654,730.3155424552654,0.0,0.0,0.0,0.0,0.0,279.08207987762876,279.08207987762876,0.0,0.0,0.0
539.2371440276098,539.2371440276098,0.0,191.89287110605164,0.0,0.0,0.0,353.74915329324523,0.0,697.1519107569684,697.1519107569684,0.0,0.0,0.0,0.0,0.0,255.09388255018484,255.09388255018484,0.0,0.0,0.0
552.0800787649925,552.0800787649925,0.0,193.18260443871992,0.0,0.0,0.0,259.44492977594393,0.0,539.3781098990282,539.3781098990282,0.0,0.0,0.0,0.0,0.0,240.55681404489664,240.55681404489664,0.0,0.0,0.0
500.1214926434629,500.1214926434629,0.0,188.05361295289094,0.0,0.0,0.0,220.28298418603822,0.0,532.932889819044,532.932889819044,0.0,0.0,0.0,0.0,0.0,224.88071354700105,224.88071354700105,0.0,0.0,0.0
542.7204734607087,542.7204734607087,0.0,191.83280809013112,0.0,0.0,0.0,256.1032846474924,0.0,588.419671542089,588.419671542089,0.0,0.0,0.0,0.0,0.0,242.7245131187713,242.7245131187713,0.0,0.0,0.0
619.9981361945162,619.9981361945162,0.0,217.92398241061113,0.0,0.0,0.0,327.4855673453284,0.0,753.7010654595408,753.7010654595408,0.0,0.0,0.0,0.0,0.0,283.41748637763897,283.41748637763897,0.0,0.0,0.0
519.9354022515873,519.9354022515873,0.0,185.62506792447752,0.0,0.0,0.0,0.0,0.0,589.3514751256572,589.3514751256572,0.0,0.0,0.0,0.0,0.0,259.963494628751,259.963494628751,0.0,0.0,0.0
559.3325456531031,559.3325456531031,0.0,204.56048722943828,0.0,0.0,0.0,259.24615408657303,0.0,558.052591798463,558.052591798463,0.0,0.0,0.0,0.0,0.0,239.3153372953181,239.3153372953181,0.0,0.0,0.0
527.3417302046613,527.3417302046613,0.0,177.53577697048252,0.0,0.0,0.0,223.29033047910374,0.0,468.7831965692035,468.7831965692035,0.0,0.0,0.0,0.0,0.0,219.52180865127957,219.52180865127957,0.0,0.0,0.0
607.927959056068,607.927959056068,0.0,204.87400181202034,0.0,0.0,0.0,0.0,0.0,608.2016318568762,608.2016318568762,0.0,0.0,0.0,0.0,0.0,258.87283574854484,258.87283574854484,0.0,0.0,0.0
526.5794445139798,526.5794445139798,0.0,192.70420445653087,0.0,0.0,0.0,246.84389611678813,0.0,597.5726146808366,597.5726146808366,0.0,0.0,0.0,0.0,0.0,247.2153837519323,247.2153837519323,0.0,0.0,0.0
502.7257873554425,502.7257873554425,0.0,185.46189658406155,0.0,0.0,0.0,273.77032750386763,0.0,648.5068230657361,648.5068230657361,0.0,0.0,0.0,0.0,0.0,280.0118939811767,280.0118939811767,0.0,0.0,0.0
486.1523200632079,486.1523200632079,0.0,178.66535167841909,0.0,0.0,0.0,262.54849245508666,0.0,681.0831008808785,681.0831008808785,0.0,0.0,0.0,0.0,0.0,279.52558458022224,279.52558458022224,0.0,0.0,0.0
379.2054795988562,379.2054795988562,0.0,154.21102217685544,0.0,0.0,0.0,0.0,0.0,522.8919117803011,522.8919117803011,0.0,0.0,0.0,0.0,0.0,233.11402250025677,233.11402250025677,0.0,0.0,0.0
664.7292020049923,664.7292020049923,0.0,225.8359622888836,0.0,0.0,0.0,0.0,0.0,742.6905330845229,742.6905330845229,0.0,0.0,0.0,0.0,0.0,274.0510044952972,274.0510044952972,0.0,0.0,0.0
627.6034745497969,627.6034745497969,0.0,224.77106690510465,0.0,0.0,0.0,308.85305398640895,0.0,668.9043621671183,668.9043621671183,0.0,0.0,0.0,0.0,0.0,261.60205523190956,261.60205523190956,0.0,0.0,0.0
637.9526280912544,637.9526280912544,0.0,220.56609550500235,0.0,0.0,0.0,297.7033274422111,0.0,688.472140788429,688.472140788429,0.0,0.0,0.0,0.0,0.0,274.7831221410816,274.7831221410816,0.0,0.0,0.0
574.488295202279,574.488295202279,0.0,192.85908587155092,0.0,0.0,0.0,286.79030592339683,0.0,812.8969922925096,812.8969922925096,0.0,0.0,0.0,0.0,0.0,316.92805927004287,316.92805927004287,0.0,0.0,0.0
647.6392858900002,647.6392858900002,0.0,219.2493561219551,0.0,0.0,0.0,289.54451198548315,0.0,672.6256266004721,672.6256266004721,0.0,0.0,0.0,0.0,0.0,263.63104906486893,263.63104906486893,0.0,0.0,0.0
546.43135145759,546.43135145759,0.0,188.69864098138277,0.0,0.0,0.0,266.91861453077206,0.0,599.3675779090252,599.3675779090252,0.0,0.0,0.0,0.0,0.0,240.93382359871936,240.93382359871936,0.0,0.0,0.0
492.0181940799597,492.0181940799597,0.0,166.42406250824197,0.0,0.0,0.0,0.0,0.0,542.2903120678118,542.2903120678118,0.0,0.0,0.0,0.0,0.0,234.16089366196147,234.16089366196147,0.0,0.0,0.0
467.6645157571137,467.6645157571137,0.0,167.42189314541054,0.0,0.0,0.0,278.3565893745596,0.0,597.7287738853536,597.7287738853536,0.0,0.0,0.0,0.0,0.0,257.8319287257488,257.8319287257488,0.0,0.0,0.0
439.52916163864677,439.52916163864677,0.0,161.38460861765947,0.0,0.0,0.0,266.9098424840615,0.0,533.8539617921215,533.8539617921215,0.0,0.0,0.0,0.0,0.0,233.16520827321733,233.16520827321733,0.0,0.0,0.0
643.0874529667801,643.0874529667801,0.0,214.45267280534327,0.0,0.0,0.0,0.0,0.0,704.8096851021626,704.8096851021626,0.0,0.0,0.0,0.0,0.0,275.2892402237184,275.2892402237184,0.0,0.0,0.0
653.2442465694428,653.2442465694428,0.0,225.03097464301396,0.0,0.0,0.0,292.81458830577856,0.0,770.2210179197685,770.2210179197685,0.0,0.0,0.0,0.0,0.0,289.3944979385093,289.3944979385093,0.0,0.0,0.0
653.7234467730469,653.7234467730469,0.0,229.4332181743142,0.0,0.0,0.0,292.6704839752645,0.0,745.7830244391023,745.7830244391023,0.0,0.0,0.0,0.0,0.0,284.8009903616829,284.8009903616829,0.0,0.0,0.0
