C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
475.0296822311604,475.0296822311604,0.0,177.9144484603756,0.0,0.0,0.0,251.38153395603234,0.0,522.2345436742895,522.2345436742895,0.0,0.0,0.0,0.0,0.0,202.2152412572455,202.2152412572455,0.0,0.0,0.0
417.2464185206114,417.2464185206114,0.0,163.6304976207475,0.0,0.0,0.0,224.81937911502786,0.0,444.9313697752785,444.9313697752785,0.0,0.0,0.0,0.0,0.0,180.06522600913567,180.06522600913567,0.0,0.0,0.0
487.6721690866436,487.6721690866436,0.0,169.55203929782425,0.0,0.0,0.0,245.58204818658518,0.0,501.981798163862,501.981798163862,0.0,0.0,0.0,0.0,0.0,203.9856692412522,203.9856692412522,0.0,0.0,0.0
487.08216131518856,487.08216131518856,0.0,172.77148978179906,0.0,0.0,0.0,232.21416494503325,0.0,467.7063851576486,467.7063851576486,0.0,0.0,0.0,0.0,0.0,219.31580826244755,219.31580826244755,0.0,0.0,0.0
502.1205832221929,502.1205832221929,0.0,178.7675291627698,0.0,0.0,0.0,302.0812782082321,0.0,484.13134390346625,484.13134390346625,0.0,0.0,0.0,0.0,0.0,219.1004201807582,219.1004201807582,0.0,0.0,0.0
450.05512376353755,450.05512376353755,0.0,169.40535630963194,0.0,0.0,0.0,215.39440634327312,0.0,415.18276994189455,415.18276994189455,0.0,0.0,0.0,0.0,0.0,198.15856422462895,198.15856422462895,0.0,0.0,0.0
570.3619505255596,570.3619505255596,0.0,199.66964640683813,0.0,0.0,0.0,294.0027715584216,0.0,758.4671486748907,758.4671486748907,0.0,0.0,0.0,0.0,0.0,213.0151473373613,213.0151473373613,0.0,0.0,0.0
558.7925046580018,558.7925046580018,0.0,205.4507989290616,0.0,0.0,0.0,288.8402647007704,0.0,600.6595996825962,600.6595996825962,0.0,0.0,0.0,0.0,0.0,212.6921570795862,212.6921570795862,0.0,0.0,0.0
515.8970577689081,515.8970577689081,0.0,198.88080273641856,0.0,0.0,0.0,291.1211212343554,0.0,516.2720473779326,516.2720473779326,0.0,0.0,0.0,0.0,0.0,214.9123517632708,214.9123517632708,0.0,0.0,0.0
509.6826184784056,509.6826184784056,0.0,188.93688677301034,0.0,0.0,0.0,332.5433888466972,0.0,585.5811863868594,585.5811863868594,0.0,0.0,0.0,0.0,0.0,214.37997242849602,214.37997242849602,0.0,0.0,0.0
527.9805696587022,527.9805696587022,0.0,184.34636538766816,0.0,0.0,0.0,251.0581272875209,0.0,563.2691623235986,563.2691623235986,0.0,0.0,0.0,0.0,0.0,220.74630894560892,220.74630894560892,0.0,0.0,0.0
607.5566963873846,607.5566963873846,0.0,217.18460821423895,0.0,0.0,0.0,310.6058439476015,0.0,605.1571124937873,605.1571124937873,0.0,0.0,0.0,0.0,0.0,238.0767495208197,238.0767495208197,0.0,0.0,0.0
686.0175042376965,686.0175042376965,0.0,235.40800484325194,0.0,0.0,0.0,325.9825122264587,0.0,923.2208449286476,923.2208449286476,0.0,0.0,0.0,0.0,0.0,283.73264708316117,283.73264708316117,0.0,0.0,0.0
633.5926522188062,633.5926522188062,0.0,219.10237092481606,0.0,0.0,0.0,295.214751979114,0.0,565.2208034392731,565.2208034392731,0.0,0.0,0.0,0.0,0.0,239.89542043319162,239.89542043319162,0.0,0.0,0.0
551.0138908553891,551.0138908553891,0.0,202.41014353257725,0.0,0.0,0.0,0.0,0.0,666.3393463907216,666.3393463907216,0.0,0.0,0.0,0.0,0.0,215.54804812559806,215.54804812559806,0.0,0.0,0.0
587.031461358132,587.031461358132,0.0,205.65056995580713,0.0,0.0,0.0,0.0,0.0,726.97354730538,726.97354730538,0.0,0.0,0.0,0.0,0.0,256.24140848335173,256.24140848335173,0.0,0.0,0.0
625.0205579580924,625.0205579580924,0.0,215.2573307133382,0.0,0.0,0.0,277.4459892120168,0.0,649.2006315766073,649.2006315766073,0.0,0.0,0.0,0.0,0.0,244.95009261446438,244.95009261446438,0.0,0.0,0.0
417.8261457813439,417.8261457813439,0.0,160.91221624927903,0.0,0.0,0.0,209.7787400472977,0.0,477.37253015941997,477.37253015941997,0.0,0.0,0.0,0.0,0.0,204.1294523556336,204.1294523556336,0.0,0.0,0.0
545.7967098538422,545.7967098538422,0.0,193.77520140403448,0.0,0.0,0.0,241.60869205729495,0.0,560.5903419350428,560.5903419350428,0.0,0.0,0.0,0.0,0.0,220.7692764300356,220.7692764300356,0.0,0.0,0.0
