C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
376.7449994105347,376.7449994105347,0.0,148.8765012236152,0.0,0.0,0.0,255.68932775859918,0.0,473.40472939034987,473.40472939034987,0.0,0.0,0.0,0.0,0.0,187.2309553820377,187.2309553820377,0.0,0.0,0.0
347.97737006986307,347.97737006986307,0.0,145.99982206563863,0.0,0.0,0.0,235.40045672656234,0.0,407.3664698991922,407.3664698991922,0.0,0.0,0.0,0.0,0.0,180.21925563269593,180.21925563269593,0.0,0.0,0.0
299.6213222141077,299.6213222141077,0.0,140.94817610084598,0.0,0.0,0.0,0.0,0.0,475.83280525793487,475.83280525793487,0.0,0.0,0.0,0.0,0.0,197.39461846888838,197.39461846888838,0.0,0.0,0.0
280.02554454972267,280.02554454972267,0.0,126.65496744872812,0.0,0.0,0.0,0.0,0.0,451.79948359939436,451.79948359939436,0.0,0.0,0.0,0.0,0.0,217.21772898024346,217.21772898024346,0.0,0.0,0.0
330.7015211877956,330.7015211877956,0.0,138.06446439299813,0.0,0.0,0.0,521.332233513741,0.0,559.2417223374334,559.2417223374334,0.0,0.0,0.0,0.0,0.0,192.54428221606855,192.54428221606855,0.0,0.0,0.0
328.68553281340485,328.68553281340485,0.0,143.89942251007014,0.0,0.0,0.0,0.0,0.0,549.1214789115594,549.1214789115594,0.0,0.0,0.0,0.0,0.0,211.31415699779072,211.31415699779072,0.0,0.0,0.0
352.8705758268386,352.8705758268386,0.0,146.66089360284545,0.0,0.0,0.0,0.0,0.0,647.1020810149206,647.1020810149206,0.0,0.0,0.0,0.0,0.0,210.65751205635826,210.65751205635826,0.0,0.0,0.0
268.66227442807696,268.66227442807696,0.0,126.56996253202279,0.0,0.0,0.0,347.0036202901566,0.0,416.8295895796132,416.8295895796132,0.0,0.0,0.0,0.0,0.0,191.07379958455311,191.07379958455311,0.0,0.0,0.0
305.8590560738787,305.8590560738787,0.0,135.90312485067983,0.0,0.0,0.0,263.95302532872984,0.0,744.778720038261,744.778720038261,0.0,0.0,0.0,0.0,0.0,330.6069363856962,330.6069363856962,0.0,0.0,0.0
319.0703102030683,319.0703102030683,0.0,141.7609714726781,0.0,0.0,0.0,0.0,0.0,654.464566629618,654.464566629618,0.0,0.0,0.0,0.0,0.0,299.81137861515356,299.81137861515356,0.0,0.0,0.0
356.30098752233664,356.30098752233664,0.0,147.8034237186392,0.0,0.0,0.0,0.0,0.0,652.3893526085263,652.3893526085263,0.0,0.0,0.0,0.0,0.0,228.66239900561726,228.66239900561726,0.0,0.0,0.0
374.50206452851836,374.50206452851836,0.0,158.31362083838127,0.0,0.0,0.0,0.0,0.0,817.811166522963,817.811166522963,0.0,0.0,0.0,0.0,0.0,250.15148200085895,250.15148200085895,0.0,0.0,0.0
302.2572734738037,302.2572734738037,0.0,140.77134984004223,0.0,0.0,0.0,275.4778101152686,0.0,489.41709758753905,489.41709758753905,0.0,0.0,0.0,0.0,0.0,195.04772920467101,195.04772920467101,0.0,0.0,0.0
334.58425058300685,334.58425058300685,0.0,147.408815112475,0.0,0.0,0.0,273.182136871378,0.0,518.485143343656,518.485143343656,0.0,0.0,0.0,0.0,0.0,198.79617006815724,198.79617006815724,0.0,0.0,0.0
391.7117008186441,391.7117008186441,0.0,160.91502870145464,0.0,0.0,0.0,0.0,0.0,725.0595683968837,725.0595683968837,0.0,0.0,0.0,0.0,0.0,240.12946195959688,240.12946195959688,0.0,0.0,0.0
376.26553883797635,376.26553883797635,0.0,152.20554490945713,0.0,0.0,0.0,328.52376455341863,0.0,588.8323365884073,588.8323365884073,0.0,0.0,0.0,0.0,0.0,233.9980358880532,233.9980358880532,0.0,0.0,0.0
365.4434509736508,365.4434509736508,0.0,147.31943402853443,0.0,0.0,0.0,0.0,0.0,667.1308744091957,667.1308744091957,0.0,0.0,0.0,0.0,0.0,214.5226945207284,214.5226945207284,0.0,0.0,0.0
329.51840128437414,329.51840128437414,0.0,137.61800676481866,0.0,0.0,0.0,0.0,0.0,559.3759527817758,559.3759527817758,0.0,0.0,0.0,0.0,0.0,205.22741835334529,205.22741835334529,0.0,0.0,0.0
349.5593487120507,349.5593487120507,0.0,143.85597752493987,0.0,0.0,0.0,0.0,0.0,613.7965814674515,613.7965814674515,0.0,0.0,0.0,0.0,0.0,202.3722056467828,202.3722056467828,0.0,0.0,0.0
395.12296481466086,395.12296481466086,0.0,161.71964830052713,0.0,0.0,0.0,368.08996718628754,0.0,666.0516522715632,666.0516522715632,0.0,0.0,0.0,0.0,0.0,226.24646962191963,226.24646962191963,0.0,0.0,0.0
402.5829248601847,402.5829248601847,0.0,163.69805903880768,0.0,0.0,0.0,346.8531803248276,0.0,623.181976608086,623.181976608086,0.0,0.0,0.0,0.0,0.0,227.39577152464204,227.39577152464204,0.0,0.0,0.0
391.8011871510048,391.8011871510048,0.0,163.66550591951957,0.0,0.0,0.0,0.0,0.0,658.2079269581727,658.2079269581727,0.0,0.0,0.0,0.0,0.0,237.60966347393364,237.60966347393364,0.0,0.0,0.0
351.9207189911758,351.9207189911758,0.0,156.24577939627574,0.0,0.0,0.0,0.0,0.0,637.6781928410279,637.6781928410279,0.0,0.0,0.0,0.0,0.0,234.11725936817956,234.11725936817956,0.0,0.0,0.0
361.6656760845981,361.6656760845981,0.0,149.33513333513963,0.0,0.0,0.0,0.0,0.0,698.6141594475532,698.6141594475532,0.0,0.0,0.0,0.0,0.0,240.02365256865255,240.02365256865255,0.0,0.0,0.0
381.3554154144167,381.3554154144167,0.0,156.15771087015543,0.0,0.0,0.0,368.13455392245135,0.0,845.8804509361895,845.8804509361895,0.0,0.0,0.0,0.0,0.0,240.64991480484497,240.64991480484497,0.0,0.0,0.0
298.41993342958483,298.41993342958483,0.0,135.61572047196506,0.0,0.0,0.0,434.17192431627,0.0,507.58347115565874,507.58347115565874,0.0,0.0,0.0,0.0,0.0,171.3741803777608,171.3741803777608,0.0,0.0,0.0
287.8929996557588,287.8929996557588,0.0,129.2287863815431,0.0,0.0,0.0,0.0,0.0,436.5112617489448,436.5112617489448,0.0,0.0,0.0,0.0,0.0,210.07479957911,210.07479957911,0.0,0.0,0.0
381.7234419803477,381.7234419803477,0.0,151.24685934051618,0.0,0.0,0.0,0.0,0.0,571.3104501540344,571.3104501540344,0.0,0.0,0.0,0.0,0.0,230.3569996574683,230.3569996574683,0.0,0.0,0.0
324.892443861692,324.892443861692,0.0,138.77380581382374,0.0,0.0,0.0,0.0,0.0,593.3987108510604,593.3987108510604,0.0,0.0,0.0,0.0,0.0,225.73396833017313,225.73396833017313,0.0,0.0,0.0
401.85942205243856,401.85942205243856,0.0,158.10995084956576,0.0,0.0,0.0,0.0,0.0,688.7578410325043,688.7578410325043,0.0,0.0,0.0,0.0,0.0,227.08090659238673,227.08090659238673,0.0,0.0,0.0
294.8138383831839,294.8138383831839,0.0,130.05106312414588,0.0,0.0,0.0,352.98284054251315,0.0,431.8446194822039,431.8446194822039,0.0,0.0,0.0,0.0,0.0,209.86079386708343,209.86079386708343,0.0,0.0,0.0
411.8100992355091,411.8100992355091,0.0,163.58902110574746,0.0,0.0,0.0,0.0,0.0,679.9524562588801,679.9524562588801,0.0,0.0,0.0,0.0,0.0,241.77455539241697,241.77455539241697,0.0,0.0,0.0
380.52532444042225,380.52532444042225,0.0,165.55911377154672,0.0,0.0,0.0,0.0,0.0,559.8652856080565,559.8652856080565,0.0,0.0,0.0,0.0,0.0,198.95936657908666,198.95936657908666,0.0,0.0,0.0
365.9293965883444,365.9293965883444,0.0,150.28285432095532,0.0,0.0,0.0,335.8699634501712,0.0,605.7824664520367,605.7824664520367,0.0,0.0,0.0,0.0,0.0,217.07718372833756,217.07718372833756,0.0,0.0,0.0
370.01594093500785,370.01594093500785,0.0,156.41942591469234,0.0,0.0,0.0,0.0,0.0,670.1133536797422,670.1133536797422,0.0,0.0,0.0,0.0,0.0,224.8730666532007,224.8730666532007,0.0,0.0,0.0
341.04272792524546,341.04272792524546,0.0,144.8768927653852,0.0,0.0,0.0,0.0,0.0,593.4751007565994,593.4751007565994,0.0,0.0,0.0,0.0,0.0,202.35981090708816,202.35981090708816,0.0,0.0,0.0
301.7068484624139,301.7068484624139,0.0,136.81974930268618,0.0,0.0,0.0,0.0,0.0,444.3772986177866,444.3772986177866,0.0,0.0,0.0,0.0,0.0,184.2702084567927,184.2702084567927,0.0,0.0,0.0
345.2646985894661,345.2646985894661,0.0,141.44142686657653,0.0,0.0,0.0,481.27079321379676,0.0,571.1806820329381,571.1806820329381,0.0,0.0,0.0,0.0,0.0,211.125914458946,211.125914458946,0.0,0.0,0.0
