,samsun\1,samsun\10,samsun\11,samsun\12,samsun\13,samsun\14,samsun\15,samsun\16,samsun\17,samsun\18,samsun\19,samsun\2,samsun\20,samsun\21,samsun\22,samsun\23,samsun\24,samsun\25,samsun\26,samsun\27,samsun\28,samsun\29,samsun\3,samsun\30,samsun\31,samsun\32,samsun\33,samsun\34,samsun\35,samsun\36,samsun\37,samsun\38,samsun\39,samsun\4,samsun\40,samsun\41,samsun\42,samsun\43,samsun\44,samsun\45,samsun\46,samsun\47,samsun\48,samsun\49,samsun\5,samsun\50,samsun\6,samsun\7,samsun\8,samsun\9
341.97255220818334,109.75076692021848,116.15205231748247,115.73177353757033,112.3062049260327,107.20580568404503,112.14644205819425,107.11188632597269,115.67449841197799,135.9623540692415,124.33884958424923,115.02952185279734,108.81144168951622,117.70269689729064,101.60877861855823,113.89295389092429,111.72330269042436,114.37529651414535,122.64507079922379,114.69607501938167,121.741239445063,111.76088909068659,115.64982801746814,108.16120841932184,120.22446280051425,110.0703734682507,117.71734284182453,117.32653912521285,124.60634068736199,119.23766717283652,113.96872469725056,112.02440123102133,107.01023849761562,126.22668668486907,105.2331409683225,124.30076543316446,118.20463505645083,112.99770862713707,122.54761664660471,112.42760852505835,113.17773210885508,112.42464800027294,118.44035902156376,120.30062951267657,121.70815566875247,120.44936776121482,113.2990275343299,113.987121858002,110.98647260953446,114.39154013014645,110.21159600663705
342.0408967925732,119.25636255160525,116.32402719672514,117.892265526614,108.9997182999587,106.17280855409194,110.28719198538822,108.29271261472614,113.9524527329171,137.5108356369357,119.99835885525563,112.13686153455467,110.46470457553635,116.66917598994576,107.39398265650979,111.62055066514918,118.7493661181114,123.84670240573145,121.35332595082356,111.59658558074015,110.54811080562861,114.5162438629726,115.44281391414552,106.43855781464396,118.9839010615705,114.20296729171591,110.48489361254713,112.67655458903471,114.10149382617708,121.09763071436623,117.89484413100907,110.99079409227052,108.73176111890821,121.68033217233112,109.36569266667819,118.87590167105407,124.40460341437453,116.26935263575889,122.54716819695413,100.85718209725931,112.83344803723634,117.97835439392375,109.55369647284931,118.23411579465824,111.99721702665468,109.9451672390367,114.33222819398641,113.1615572485384,120.8021020564859,107.7784113641648,112.48429091765999
342.1092351301697,112.23042202233253,111.15802295614027,116.85856298999066,109.82624158935798,106.37927121682283,108.83979200701636,106.07845420562808,115.15789939292644,143.45437283087202,120.82505535821667,116.6827215669302,117.28408990466778,123.64351824196802,116.8987738400835,112.24007600268878,116.06271733781932,116.26985655559821,117.22034372311768,116.59031710268873,110.37586287536244,107.28378400127036,116.06316543057926,108.16028037295764,119.81046630329634,113.94496423110418,112.7235508118888,109.06069700407176,111.00195867342391,116.757781484635,113.7613830059513,125.04281576955614,103.91041168891174,120.02691862210413,113.70521567628207,121.97616238984337,117.17112129827665,117.99139398414013,121.85818942886613,103.95626706349313,115.58879977548493,112.55377110457601,115.75268580152121,113.24067834895948,127.90813911591735,117.17796991752435,118.4648887657782,110.88767972187186,114.08539272934821,110.87830928950909,119.09652940228777
342.17756722097283,112.43704563386197,105.4761166845311,114.69816422028512,115.40621461688792,112.57855730907708,114.83275680312015,118.7721111116022,117.91355162105923,147.07149893265583,124.75139072471477,116.88957927779495,113.1509154752082,124.67688968492423,115.45206795880863,121.95232122088903,110.48344926339185,115.75276277078582,120.83705956831508,109.87455037076647,110.72039117739787,117.2713084658513,111.51706157607904,113.84286151593345,116.50404850717428,121.1774807134966,113.92915727098601,113.96805603941229,114.10113907755726,116.34480673375626,113.76145894177333,125.66333310319878,104.9435535356014,120.8532769390733,112.0524558234415,129.72568522614324,110.1455879655019,122.64156287285992,117.38095269915699,110.56847954844018,111.28359666097624,112.16595426935908,119.26575288168189,119.095155413731,114.47628807373603,123.54922856238154,123.1146595705053,111.30129579872478,113.31068826157616,116.04413967393359,113.31076163284827
342.2458930649825,112.6436929069602,115.29128965832638,113.19529517915838,113.13205988828285,107.82569300595776,112.55948676704642,108.1455514682289,117.05203685617164,146.89954813706268,126.19809570687785,114.82351133412892,108.6049551652329,126.22622407963505,115.4527741368803,113.68638579452397,108.2110782987501,116.61426559909437,120.32040300049177,116.93508523389981,121.74096952635385,109.69460290390452,121.43605221721359,116.9424785568375,119.60390690448017,124.27736812699086,113.58500295127573,111.90196752089886,114.27371466667189,126.47054914885146,114.17498655266695,116.98313241930923,109.07626178130944,127.25972677713162,116.39155780857905,131.01722456478547,119.44448116721108,119.02525693169467,125.30329460217354,111.60129496472794,108.35614611845733,114.49053812412895,116.16622726708313,127.7063010634683,121.501492611325,123.03319385968797,115.36566177467306,119.773409882289,108.40301679797543,119.55727428209373,121.16322107767999
342.3142126621988,112.23088575920693,116.15205850014023,117.23433801214627,112.718814771053,117.5377010560712,106.77364037539402,115.2297187051309,113.09154337136317,145.2633233685486,120.41181294367452,111.3107379294677,116.04430913146447,127.51795165501628,109.45994339009385,114.92641901181189,111.31040582556446,124.3634829642894,120.57915075541129,120.20655475317648,111.23666453040933,118.82134640130805,117.71579641095005,116.94250426744566,119.39717556480852,128.15368845567548,105.66407132553702,112.67681240513647,118.92351292036382,117.99823487674239,115.41453146761754,118.01663600710125,111.14253145518262,127.88020283533385,115.35832327290696,131.01750488502353,126.47094894707816,119.19690530286044,124.44173821181569,109.9482394152373,120.2379986011692,119.39919939402864,122.98551686500784,121.16189349667248,115.30241785462701,123.20465438533988,120.78975107830524,120.599958467838,114.60197802426273,117.90388394258498,110.0043042038772
342.38252601262167,110.37080086846113,119.08083943229049,112.72579325005003,111.89238222862772,115.47104997934791,109.66672339108872,112.27742000765082,120.32410648337004,145.77900786074503,128.47232430627201,113.58300342043165,117.90370348171143,120.54335525980275,112.35248232583993,121.53948461463673,115.4429380565231,121.95270356672376,124.71154870383538,119.3457502571239,117.78006894238496,116.23847448486713,116.26980698652926,116.08160707524564,117.33065268020775,119.36925952420903,116.856791205579,105.44521434769335,118.92285587535987,114.07133216044167,115.41442635406479,114.9167111155087,112.86519095816902,121.06008890873484,116.1847382867278,126.62582558719185,118.41098953939843,124.19143779134976,118.24248681440575,112.22141513567237,117.13836972946905,118.7528450228096,110.7933167300575,118.75229681960178,124.18784697559268,114.76746185582867,122.33965338261292,113.57356029005045,119.51026579284962,114.59743246102548,110.41794845814532
342.4508331162512,110.37064508061408,110.29728591671221,114.6983153472244,109.6193032021218,115.05758828801929,114.00565536877033,107.2592189939339,119.63550974779842,144.9173824764529,122.27181241587186,116.26977762680221,105.91873495291959,120.5430829085266,111.11316009579227,119.05900717733377,112.5499858086876,114.54748519011913,117.99583988324561,108.49718837485864,108.82579726341406,112.10636453426162,106.55875546645977,116.25438338138046,114.85127078746692,124.0190816697249,115.99612417692379,111.12744581241306,116.68523368393971,111.17943506833419,118.30772820990573,117.39704579936105,106.14934770659846,122.29988615598833,106.88622524954685,112.41824507162993,114.48506779157265,128.8412034926045,123.23660828696985,108.29529000207273,120.23796824579745,113.07016271732522,121.53886046557645,116.51297883479181,121.9145167103674,119.07171228105132,125.69810471309235,111.30071712847439,125.96794419251562,117.28384677442753,117.23749426429856
342.5191339730873,115.5367578854701,114.60203339150746,119.30115430757674,120.1581075526703,112.57792154638017,118.34522399535028,111.39195548953701,114.47000806883058,146.7268289464753,125.99158037234693,124.12245738311174,107.5716915199799,118.99341996052084,113.79899942640347,112.65298638008224,117.3028386719989,121.09138474270749,131.68695078995214,112.11315530706175,118.64121873923034,116.06579378355129,118.5427968309348,116.59831380490027,117.53742670834318,112.6533126517302,112.55138416924181,121.20074788095954,122.8838253395071,121.92406037369297,122.4418223654571,118.01656307441513,113.5533197161828,125.60646340334499,124.45099419968919,125.33422843250509,126.05731517633724,124.70769860643797,120.82551981203723,111.18840829215772,116.9664447776393,109.58344740676122,114.3063748519312,116.5121030080394,123.56822193520193,120.27718593745998,124.92315103827043,116.46657486072164,114.60210257215677,113.97746652840854,113.93065121312142
342.58742858313,115.95006174378196,121.83481346311738,121.27345256621976,123.4652335578455,122.29044741610797,119.171788384159,111.2449782975602,124.63037163692383,157.49492992856037,125.37256093001447,122.88209500265638,112.32444737945161,124.93484182176539,114.21261872805178,122.57353746757579,124.94873669324659,124.01917882816635,137.37031543317158,122.44549416402616,118.12470515921562,123.12665534198091,119.36889494501926,120.55921924187321,122.91049561509548,129.70262866635437,122.19503083245304,123.78434619965498,121.16171911086913,116.13873225785179,132.15418560312128,125.4561989691448,118.37527217149506,129.9464813089654,117.63122513586036,129.4673372290546,128.12425194567317,127.63557427809008,121.34165312286501,118.6271457007731,122.47727655438693,123.66100768124826,122.98569827329352,121.67838487725534,130.18121525252567,127.85475671634573,128.02309165619445,125.97284888832394,122.86808078012868,117.28369685119367,118.8907332617197
342.65571694637936,128.14318854406636,126.65682828783287,128.60074005985194,122.22455040349693,116.91754460797513,120.61844962342221,106.9642501284445,122.39096179216722,151.29540455657505,120.41166492314744,122.4689814230605,103.43949860176602,124.6766018433633,119.99836682922003,128.35867998263058,121.02240128651786,127.9800951481278,126.00374498275248,122.44564562599466,113.82146118664262,123.47084462300779,123.08887074918826,114.7043770860903,132.21130230040959,114.97779644812908,115.9957636403937,120.42586697269006,125.81160338117218,119.85800910956581,129.46782711556293,122.1493810817122,115.10296634501067,133.0465436847217,125.27815786279037,122.75060709784846,126.4704243073866,119.71435469608201,122.20294395715506,120.69371181382402,110.93940891803693,120.56120004541287,120.91901860698295,126.67265149707748,127.90809053692729,134.05520613494005,128.28292309550608,121.63366277412592,127.51831199477252,126.58334584345099,118.47772818248168
342.7239990628352,115.95024661471271,117.7018961694664,116.85889135268248,119.12478849610054,109.89237411223947,116.48564419555876,112.86800970816205,124.28531861473117,151.46406059745902,133.22606463376286,115.85634575647722,108.60550130333861,120.80215884406222,117.31189116982686,111.62025772468287,120.6088991465222,122.81347703057861,115.67083918534426,118.48490365066512,116.40282083759116,117.7877059003966,116.47673195249565,115.56472324383977,120.63711839987627,130.2188020609332,116.51195119805051,109.57734609466203,115.65114611166375,120.27093430896784,117.06952503329748,124.0094652564399,115.61977289879167,127.05314101429414,118.25128737383504,128.1755001638173,125.85142532276703,120.05802375902671,119.27556795843827,122.14019156570855,111.62777811558287,115.91176977717525,118.23304075857962,125.12288903414465,122.53456857344511,130.43811490141877,121.3071605860881,111.71387396576992,122.09300179148742,119.35036469323964,116.61686641327083
342.79227493249783,107.06496530499012,117.70181147101466,115.35593273060687,118.9181771042948,105.96581097799908,112.97322244597972,111.39229550598444,118.42987158187164,146.72660475551993,137.5659131290135,118.54240086866778,105.5058419148495,122.35152233309205,105.53431100805976,121.12571617283572,110.69027279510124,118.68021339975706,114.63717434564867,116.93538768098665,113.81928099859363,112.44980019825033,109.03696013404252,115.22070809658317,123.530558697127,116.78613375295598,113.41256255842184,114.22646110245421,123.05652330523957,115.10501885084633,115.41471607250992,124.83665133512537,107.69893855734597,125.81343216451641,116.80538826829964,120.4257631148381,124.19790744790005,124.53609979712024,117.89755856295244,99.82359489353091,111.80035809193136,114.62031798728835,111.41344020660851,113.24061422348872,115.30258724674238,116.66055092685265,112.52455692760915,106.13545352372277,118.9934385774622,105.91905563961168,114.13743951546562
342.8605445553668,114.50447834503443,111.5037937123936,114.13506744145471,119.95139933045198,114.02464706795072,113.59262396711475,112.13013397664092,115.84680288488546,143.79937474293698,125.78514806030721,112.13639235245083,113.77087314266564,114.34379709721836,113.5928417175799,107.4873398483539,108.83071949871676,111.27623528969399,111.27944319741523,107.80868601644073,116.74700920170817,104.35674223394427,114.8228866505463,115.04835764239299,122.08429957796704,111.3622991161428,107.04145284503323,113.96804097386003,119.61249108525585,117.58426629026897,114.38202344227611,109.13097172006579,110.28161855865467,117.96030699154228,113.49863509873455,125.59263096354832,118.20439920356678,122.64138016628347,115.31489702217563,105.19565082993998,109.21759023944499,109.19576317958925,107.90090741809172,115.13428752815746,113.44205784179078,109.77274344489462,117.43185150738682,112.12745947354851,115.37724527447776,109.01855154072875,117.85690089942386
342.92880793144246,113.05717433371888,115.29181488847792,115.73158632977048,114.99200984501718,118.77778323625864,107.18717978361522,102.09391705676431,113.95264423609201,140.00919144194577,122.06575732970376,112.96318400028731,109.01836462736972,118.73558149798586,110.49281251705106,112.44637182588062,105.31787938749149,113.34254012090351,118.5118330620773,111.08011897575226,113.30306436319894,118.64892617357036,113.37649430215973,111.08773231666343,115.0577864547934,113.94478713939584,110.31308194509192,112.67675052278517,125.12258138536434,118.61754098936233,110.66279247547293,114.71018961149794,112.86478823027907,121.47436378128756,117.42483383031285,113.71022745266234,120.47843099254592,116.78629595190891,122.37531750434574,107.88197709136423,108.01189404346378,109.19569762548421,115.33959701437644,112.2076428599097,113.0290217017294,112.52785049298059,113.55813537902809,111.09522262998146,108.14483101690075,115.01143358686679,107.93921835685929
342.9970650607248,107.47822787921265,113.74112124196829,116.8590110693274,112.3056447859764,117.53726626396137,114.00659642077096,112.27760494370709,112.40281214149856,141.2150301278395,115.86561584954127,115.02952927919364,111.91144655451733,115.11856759832175,113.1793681334963,121.53904189261739,113.58332230340145,116.9587776569257,116.18775374623002,113.31857275937699,104.86529639736762,117.27178603461878,115.64959532096275,113.49872834970449,118.15856106723962,116.52866381432845,108.76317686516897,124.3004857916662,106.69707719893087,110.14550835389214,118.10127083259893,113.67726206725547,109.93726653393514,117.13412199602483,113.91195539454858,122.49246253092362,122.33840873557031,115.58055296896237,118.93152535321944,109.53469864399054,106.97848136996697,112.94077649777226,119.26588283520182,119.61163137494138,112.82254266299644,123.03254129949245,109.94106562399512,114.81382185782869,119.51049713059996,109.84481527759344,111.24452679993522
343.0653159432137,105.61832848784823,106.85344250886537,114.22850533853065,119.3320752039402,112.16494489830863,118.75883186738842,108.14516008778018,108.09774728481092,145.00427960807377,120.82508139224623,113.58284911386038,107.98513541640216,119.25158614689894,109.66631796191557,109.76060544471962,111.92987725280027,118.50793173476588,110.50489440480068,108.84208028644021,112.61438371858405,115.0326248561156,119.78278219031021,118.32055089140978,114.23117600495382,112.65391164106353,111.34602319463524,117.8432909638575,114.4455226343639,118.2041751494144,110.86846757549108,107.47794505896888,110.45391392300807,120.43988030058895,113.91195866061726,115.25973127641853,123.99059641903838,118.16379434416426,111.69869739946229,110.7748486883243,109.90667389632313,113.84493428657369,121.332471040147,116.85655208233726,119.64242596708623,113.90603121416787,115.8823026989374,113.98732639074419,105.04551952244188,116.04392971546424,112.48397781986334
343.13356057890917,114.29677890982813,117.18534222547567,117.70404544301569,118.29870864355591,113.81779894886283,111.93957144055712,111.39191044466351,114.98628360150052,143.71266983813084,114.83220037433625,119.98962984246641,106.33200582769719,128.81004611829917,109.45964843484137,111.20667522271401,111.1032911044812,119.19746008358875,119.54511053633016,113.66289012718481,111.92560519679951,115.89364746649873,113.99647399411444,109.88260045178656,120.22427238603976,112.91196432662171,113.41269589423341,116.80965275705637,115.82360839190994,114.69148511437042,110.24858215440801,113.47067149447832,102.01657948388345,115.06706419927812,113.0851026414822,130.75907800381373,114.89833790089499,114.37558491611958,123.40809647169613,117.59420553348772,116.27707733152072,109.45432662764463,112.86006577757989,115.13463008960491,113.64866738187193,124.06583097736747,114.59032027690937,113.78076408908059,120.02643152830441,113.35802181959787,108.14466742423333
343.2017989678113,106.8583206759146,118.04650247201853,118.64358361078894,107.55309754710065,104.31309883962967,110.69953370601272,114.49158805825178,118.77433567504534,142.33519392115446,120.82504180259666,119.78229217064454,109.63821183672954,121.57674019541379,104.29395166595523,118.23268580765803,114.20273567033253,114.71966017558343,117.73704393873037,113.31865897611605,116.7470955006234,111.9334760439293,122.26313671372964,115.39283239453736,120.4306537770777,127.89367340225456,110.31325532814645,118.61799488457237,125.8116403408779,124.19748323786432,110.45547493090153,115.74369845971387,109.93722438273035,126.84671084863052,119.904697829992,119.65104778300513,117.79115654045124,124.70831693378892,116.17568440127035,115.734242344234,116.62193854138648,111.52015375251086,112.03321154634823,120.98971864671223,124.80786995888766,124.23858876080783,115.88322590202606,113.16089806966474,113.05295659727344,118.31726761673463,115.99699438147704
343.27003110992,112.23051352453157,119.42393574227123,117.70396209098325,114.7866889939935,113.81776204016944,100.3688779416996,117.88615693955096,110.16442189689542,142.93736236422072,121.65184202015075,118.33664112573724,115.6309607529798,130.10245993172293,111.52630201538084,114.71964863465442,119.16294738531721,119.8857726970334,113.34599614503703,117.10703416492719,113.81927944127973,115.20470662162329,119.98897397595829,115.39262008768462,122.70381662248835,122.98555628596301,118.57884621421259,117.06766437659995,115.8232826678475,110.35200694314737,112.72868684302145,110.57722146397855,104.94380140680374,124.36645698443594,114.1184045222578,122.23438722930868,116.75847022818041,125.56865418802813,113.24788329942993,107.67508609332144,116.96598410431706,109.71232340561338,120.09310157470728,122.53968781168832,126.46138655824583,122.17162701333291,118.46485233785904,119.36009565689965,112.79402020304826,110.05170522994516,114.13745411494756
343.33825700523533,115.33006151002603,116.32460056241234,120.14641533877547,112.51228085898683,115.88442162410956,117.93236284670176,112.27792614206507,112.40285424694262,144.5751409484102,120.41161499663512,109.65690150882453,108.81181097560516,123.1264437474764,112.35250559839838,113.06658519549649,110.48361264747739,114.54721647401102,117.737607676827,111.94094072551286,121.2243056020864,116.23804047009482,117.92292627683155,112.81027101544255,117.12418842132426,116.78580300588443,114.96244171452334,113.70973371553136,108.07435107875553,111.7987990124356,114.7946224813846,114.91698198479301,108.55957916391169,117.13389831318332,114.94495438454751,124.55913995008228,123.3709641789442,120.74749268224319,122.20356476894979,112.84114925223741,109.90579307269128,116.42803049017148,118.02586325272121,114.7900769881071,120.4681128354604,119.5886898507121,121.04807911730492,114.1942065387389,114.08555394693572,116.45722918273218,118.89081452644125
343.40647665375724,112.23054135120306,115.97960245372614,119.30101694140976,108.79269483262877,108.8585034250095,111.31959132934352,106.96436140177295,111.88604571832968,147.93313905498366,125.57856427314607,112.55015431065473,111.70449963488102,126.48513714256865,109.04643692618143,107.48839858040233,116.47609828041652,117.13079959942941,123.1626457965585,111.42450379127314,110.03171517816793,116.92705836072543,115.64939130367677,116.77030853828148,116.29753368255383,119.11071215736723,108.07432330734555,115.77634509083784,115.65117934162949,110.55847559348149,115.8278041919936,104.17222975861705,106.49364715140551,112.17449496033623,114.94542811221095,121.45919901554112,119.85752971058555,114.89189840898456,122.89157423426877,111.80801211999332,113.86722745484245,111.26222408469914,120.50583309739554,107.04142367364962,118.60887816177039,109.60099008550196,112.7824541203797,115.64004233284857,127.51798544971558,116.66379158417934,114.34410182213983
343.47469005548567,107.68454909470533,110.4693645586065,118.737418350569,109.8262595708438,118.77771535610808,115.24628852951939,110.94921944410615,111.1975576140328,145.1770672527884,124.95870801365761,124.12233906746505,112.32469876115356,118.73531580940315,113.79953864594708,115.13309853366158,112.96311375069538,116.95810246712489,124.45342814344903,107.46409800918762,110.89221075234205,117.61578420366227,115.44346947129104,117.28700558518256,111.54501209949338,130.21872451826943,104.45853845347285,117.84272177985893,122.02347965696572,112.83169749268231,122.6477058613352,121.73691357110957,101.15571677368054,120.02651861630152,115.97843708250666,121.20136064639466,116.13797966566264,126.43008891965216,120.3086667606341,117.59388062285515,110.59506663382514,120.56094324943696,118.85318344326234,117.37342976267637,123.15459616699907,121.31056400277028,114.59043947640602,112.74725132700078,114.60215607346923,112.9444350280954,118.68384767563005
343.5428972104208,110.57784367821364,119.07965614316576,117.61005261326922,117.47242054906621,116.29799528431951,122.47865193335004,113.75326304885972,114.29687478967618,150.00032727773421,131.1584998473607,113.79006088202127,104.05923611979915,123.12648792155233,112.14598548414472,112.85967467366795,116.47606974832836,126.7742134526203,113.60425068220172,114.35191567426067,109.17020944763487,114.17168093256657,127.42869614809699,113.15421636201393,128.90365221910605,120.40218376020873,114.10117460139467,121.20081815519197,116.16771373158427,112.6250119013285,125.54077345079429,118.42988270579399,113.20913411436392,120.44047988153493,110.81254962414167,119.13485083494142,122.54399146472122,123.3300893647987,124.4416004180516,114.49407303666901,118.17144619488398,116.16975473482923,125.25883093747434,109.96973186495136,118.40179004206234,106.84584546751148,124.66468808012168,124.32015969494542,116.92680819639978,111.70467827317444,112.27771764775741
343.6110981185625,112.85038911082104,114.2579806971322,125.40679938974354,117.05835652617418,112.78505133357021,114.21302072457362,114.34382829541293,119.97989002440715,147.67459218252444,119.99866412291999,119.16240157660327,113.97761761416423,118.73492814639172,119.1719420007186,114.09955311681169,117.509666458272,122.98574478108196,126.26165636792604,115.3850171072283,112.27006800866825,109.86697263075376,122.47042090938939,116.08185242796588,128.49049733233227,133.06124002182878,109.9686041278419,122.49269599135422,126.32819938245201,114.89862787058159,119.96112812628265,113.88424921350831,112.17565521526842,125.39993740535947,119.0781044908712,124.04227687321979,129.57083968020746,128.15207974940287,125.81918884838332,116.14756677959306,123.6829162559382,111.77854029014765,123.81205349213113,107.04113089174233,125.22158951301849,116.48868147921233,128.7986338128223,117.29309069213107,128.55139207344496,116.87068636448168,117.85725632509009
343.67929277991084,118.01680605062147,125.7961163314888,120.42826050835407,122.01788536277851,111.54495373206748,116.48610485138367,117.00091160856483,115.67462312060916,162.92061358030583,136.53309927481592,118.1298224019099,101.57979036595971,124.93466744748818,113.7991477322724,114.71977902073533,115.44315461937477,122.29713116410217,117.47852977369318,116.2466205166789,121.74092131360908,113.65497621621671,118.33647770620203,121.93671588159778,123.32367851301315,125.5691097176632,114.27431072292502,122.49221931574174,123.05619503858155,116.13793591716383,121.82082612775407,124.01002530509254,114.75860436073837,131.3938496148735,121.97121271823008,118.87639480551096,129.98447364703227,121.78067435109699,131.67515689330688,119.24714542673084,117.82722836198012,120.94888352100594,122.1592979598438,122.02302346214707,125.63473875539891,123.72122054633422,120.79045659941944,119.15358385382376,112.01971323083646,116.87087547376382,114.75780840613831
343.7474811944657,123.80279661918075,113.91352243346587,119.86430346068165,130.69798570887065,109.27198643018764,124.13220556954953,110.35876864365603,119.63563843037802,159.39051931693112,125.99179159811244,117.30281909344644,117.07704214057878,118.21836269078545,111.31963386066784,124.22569425143624,118.12911441406898,118.16425442445266,131.42838321195623,116.24571729685708,120.87992349267701,121.23206291249573,118.33578351339284,121.76490005974124,128.49045854017865,120.14408183526774,113.4124679587245,125.59245606471652,119.43997962460763,125.23068853592875,122.23432383757577,118.84317164794365,115.96429121588285,119.61333012810262,110.81236701953101,124.55915178223918,116.34438167627295,114.54738345989189,120.65339811917273,118.62760031504233,118.1718576919809,119.6567914831735,122.57284033777864,117.373440981401,122.12120319167653,121.65466349874843,122.85650746747238,123.49327784197745,128.81004640477437,118.93722031704951,115.17030785652364
343.81566336222716,119.25665143669251,124.07411195742706,122.40106324396749,120.36459112273698,126.83695919628761,124.54475869239927,113.90133553445061,119.29109689909357,156.2035268860051,135.91215698475838,122.67561721474439,119.7634783199774,132.42640057898535,111.52594813496258,123.1924511042713,119.78253908764827,124.1909812964591,135.82027065726845,122.1020458959329,111.75306012626487,115.37719814215602,125.36268081579642,119.00953628111249,126.8369137844566,126.6024744534325,117.02862198271315,120.1673637862528,126.15653452933292,122.54400075795566,127.60744726699401,125.66303556357695,112.00340326460748,127.87981641450529,119.69779139716506,125.85067757137466,126.26407107780828,123.15800028164499,125.13075001763868,115.7341042396309,116.44976031042934,119.01139434701686,120.91910464281136,123.22878536186158,129.35482415344796,130.43799590783792,131.89974864186613,110.06106093966784,114.08540159932286,118.31700973070141,123.23001635888777
343.88383928319536,106.65239940240693,123.5568629865441,129.82189753721383,125.94456215637868,116.09100733656096,126.19855491138678,120.69119928628432,130.65714636253583,168.60916161289245,137.15198047317182,125.36263988534972,125.5501866964451,133.71831164033242,113.38564128179382,125.25885131653806,118.54240093193566,123.33052307359712,126.77849614158194,122.79018825448479,126.73511668033693,126.39858590397613,127.22306624841023,127.44780515521529,134.0706521183352,130.4781382994843,127.36187639319576,121.20108809847544,127.01768230786631,124.81765327498663,129.053856920211,129.79650702370802,124.40236085429963,125.4003009085075,120.93806678319231,144.7104414534513,139.28484023331,134.5248356403663,126.16382860875201,120.69363137753476,129.36583537433015,125.21088656113822,130.8390347969935,127.01718354823866,129.14804319393596,123.37682722865067,133.70661979459283,125.9729564808121,121.8352757203597,126.17013173579684,124.67633781468423
343.95200895736997,138.6836169125973,140.26346108584198,150.866900235887,154.6753858176507,137.37748068286987,137.9788290448466,147.85536002320515,139.78616211955725,205.23607161713423,160.30376689243298,141.69003835519942,151.17975877844236,160.0750094920407,137.1519867313372,145.3075484363126,147.68418731290618,156.4008879750664,158.04194949124383,148.79753156770056,149.2992356811998,145.86197914360676,147.27248918105948,149.8391452163453,158.6689994777961,145.2040316348051,147.85885229337143,147.03588484299274,153.19797838084523,145.4855889405274,157.1652144383016,156.25418890059262,138.35298460179604,163.43307144433754,143.87950163172908,159.69797871639568,166.98577904658472,161.91416547259522,160.7861165426228,141.56791072360812,141.76681031482204,148.59284551351791,158.95053622087374,155.43787099531272,164.70164234573718,163.1670831463766,164.1982569564656,145.81448329203968,140.953147721176,142.70500243449771,142.45175728881605
344.0201723847513,134.963260343268,136.64635881143798,142.69316005958498,146.8201374957721,126.63073980340064,138.18535287115935,135.01010169288747,145.46998352977042,185.58091554879812,156.99573826589148,144.9969110596606,137.33042929705806,154.64675494257165,136.11890600998555,148.61462995633372,141.06958987963256,147.09907662938244,147.44684578223172,136.05113432709408,140.16923548882914,131.73769087642805,135.07634726905536,148.2888706277761,140.27224375126178,138.22810716164824,136.66212642219955,128.43400445868326,142.0018893999136,134.944878625059,141.04211892787396,142.6109402716402,130.60320127289677,158.0576340488081,139.74494157399653,152.4623111163981,147.96723003676794,151.23291910828442,145.11022119132068,134.7476789711224,126.61009618811158,128.95750717385098,140.1395062098033,141.48466494133575,144.44270257780582,160.5826912075967,148.17503767597833,137.13328666601456,142.7628391574619,135.47024276985525,136.45683607366078
344.0883295653392,130.8298483009355,130.44635433404247,132.5462539467563,131.3178252606128,127.04383599087487,126.61160126359337,120.39592779943396,125.83486161540613,159.73674684637362,136.73881607080503,127.63566920938038,124.30995955377746,147.41184852095435,122.06496685259413,131.25292230982677,131.14871298719962,134.35237526723287,145.12166310963852,136.22346522946393,132.07460952907726,126.39922577837477,132.80273992622585,127.61982488079623,135.72423639854964,128.15235459894205,132.3563821973488,129.20925526118967,132.0120663321616,143.21198026746285,138.56117570314234,137.64992114612284,122.16482179801743,141.3141222806309,133.54489735518084,135.92603654268584,131.43221221712014,140.20940055034234,134.94785655111374,127.72013922633963,123.8544503876215,125.98604348753346,136.83248480137087,130.2894558842139,131.0083317922281,132.67713085376147,140.42460847738465,138.58042176114267,126.48480114251359,128.6499982033719,124.88361609212333
344.15648049913375,115.12358681568325,126.48465307410375,122.87031591426563,126.56464662199855,122.29148392604058,123.30557786230338,123.05269106414444,121.70207857105716,157.0647594275431,128.26555986818715,121.02408264314059,121.62411075856858,134.7522300256225,125.78497721891647,123.60565444854824,122.8826545344914,127.1192578428304,134.01216515025007,125.02859077461024,127.07978275089035,121.23242500126861,121.43639375366527,121.9369373822151,129.52357452981883,124.01894368184095,123.40049425289152,121.71729603862558,130.63400996896127,131.8441249398364,127.81401076046473,129.5892312173127,125.78027186183628,136.56004149372924,122.17824860469332,136.7010918906844,131.63751394499752,131.94134059441856,128.91964909954038,115.94058264767625,122.64891945331084,120.43210681893765,130.63259245451303,122.36739796709544,124.18794513437953,133.02146146298716,127.50615334026307,124.73283333883512,132.42738701157273,122.65666440183008,114.757296316221
