C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
476.15162228738245,476.15162228738245,476.15162228738245,169.34946985518255,169.34946985518255,0.0,0.0,349.00378923661935,476.15162228738245,661.2060267438159,661.2060267438159,0.0,0.0,0.0,177.82195352645783,177.82195352645783,214.94934806158182,214.94934806158182,0.0,0.0,58.269209152318226
401.79370700692414,401.79370700692414,401.79370700692414,160.63451516599707,160.63451516599707,131.98394944937368,131.98394944937368,278.65784667976305,401.79370700692414,526.2827007329859,526.2827007329859,0.0,0.0,0.0,149.82771147747576,149.82771147747576,208.81644281506723,208.81644281506723,0.0,0.0,54.26444313454772
320.3335897894893,320.3335897894893,320.3335897894893,146.98247707161767,146.98247707161767,0.0,0.0,397.1596842524239,320.3335897894893,518.7839604652878,518.7839604652878,0.0,0.0,0.0,204.129066484757,204.129066484757,209.6067768175921,209.6067768175921,0.0,0.0,81.04109521635537
338.0893433316175,338.0893433316175,338.0893433316175,144.62480006155116,144.62480006155116,202.93744105301118,202.93744105301118,391.8989811747608,338.0893433316175,629.5651262842048,629.5651262842048,0.0,0.0,108.53148437406556,205.15687982333316,205.15687982333316,239.75579278139026,239.75579278139026,0.0,0.0,103.24773950393335
384.03768944583555,384.03768944583555,384.03768944583555,150.3719166740655,150.3719166740655,223.99968473809935,223.99968473809935,635.4279805689927,384.03768944583555,666.2616854492776,666.2616854492776,0.0,0.0,0.0,318.69946588620746,318.69946588620746,208.47700133191697,208.47700133191697,0.0,0.0,94.04458491393339
397.5170141256002,397.5170141256002,397.5170141256002,159.68419522531954,159.68419522531954,186.06654366933344,186.06654366933344,452.0223416193111,397.5170141256002,697.8030476462958,697.8030476462958,0.0,0.0,0.0,259.5487374703752,259.5487374703752,247.17552157191466,247.17552157191466,0.0,0.0,80.07417255197743
391.22502787419035,391.22502787419035,391.22502787419035,160.43755815953273,160.43755815953273,194.25276484425072,194.25276484425072,423.83405879966836,391.22502787419035,784.1125676874129,784.1125676874129,0.0,0.0,98.28579703582257,231.91600458285336,231.91600458285336,221.70305470544463,221.70305470544463,0.0,0.0,92.04832965256823
309.22892847669266,309.22892847669266,309.22892847669266,136.49433823953663,136.49433823953663,186.02748945325564,186.02748945325564,407.877684805734,309.22892847669266,494.02971424530205,494.02971424530205,0.0,0.0,0.0,219.32917834351662,219.32917834351662,216.72128953808448,216.72128953808448,0.0,0.0,76.38748180808159
348.94905488775163,348.94905488775163,348.94905488775163,144.0950902259122,144.0950902259122,0.0,0.0,313.9271441618522,348.94905488775163,865.8901429654488,865.8901429654488,0.0,0.0,0.0,144.63782930926237,144.63782930926237,379.8185465321052,379.8185465321052,0.0,0.0,0.0
352.66714601052,352.66714601052,352.66714601052,153.74244640072982,153.74244640072982,207.30794379482737,207.30794379482737,385.0699487926494,352.66714601052,850.3793508049403,850.3793508049403,0.0,0.0,0.0,196.0617431156519,196.0617431156519,320.30158462491517,320.30158462491517,0.0,0.0,104.33661791515614
396.6767213142626,396.6767213142626,396.6767213142626,159.32982920578408,159.32982920578408,191.38781274651396,191.38781274651396,369.5376189526415,396.6767213142626,742.4441265859232,742.4441265859232,0.0,0.0,0.0,197.2080225267557,197.2080225267557,243.61095543464606,243.61095543464606,0.0,0.0,86.34001645233256
