intensities,wavelengths
-2.1580957478213665,247.76552
-15.574968394601454,247.8419916626033
-28.990399281660995,247.9184570784132
-16.606975300190534,247.9949162474297
-19.702945004885773,248.0713691696528
-26.926579083695795,248.1478158450825
-7.318604499010103,248.22425627371882
-16.606975300190534,248.30069045556172
-27.958493338580904,248.3771183906112
-45.49977950167794,248.4535400788673
-23.83078626134305,248.52995552033002
-10.414805528485486,248.6063647149993
-9.382747163095493,248.68276766287522
-0.09383104837527907,248.7591643639577
13.324752902540782,248.8355548182468
-0.09383104837527907,248.9119390257425
17.45385260639417,248.9883169864448
3.0026319978751768,249.0646887003537
15.389284671877249,249.1410541674692
25.712488531896735,249.2174133877913
35.004157973505606,249.29376636132
18.486150175492924,249.37011308805532
43.26405405065028,249.44645356799722
61.85104250548065,249.5227878011457
48.426795766148246,249.5991157875008
74.24410881892881,249.6754375270625
69.08016003160247,249.7517530198308
84.57274684839301,249.82806226580573
61.85104250548065,249.9043652649872
73.21129940714268,249.9806620173753
87.67153220525178,250.05695252297002
92.83637481333002,250.1332367817713
86.63859375903961,250.20951479377922
86.63859375903961,250.2857865589937
81.4740512588923,250.3620520774148
68.04739969228288,250.43831134904252
81.4740512588923,250.51456437387682
108.33241834313719,250.59081115191773
100.06757761029522,250.6670516831652
87.67153220525178,250.7432859676193
90.7704076482346,250.81951400528
99.03451829021796,250.8957357961473
90.7704076482346,250.9719513402212
95.93540109530208,251.0481606375017
100.06757761029522,251.1243636879888
90.7704076482346,251.2005604916825
101.10064707638473,251.2767510485828
105.23302661977486,251.35293535868973
119.69764468218197,251.42911342200318
121.7641835622475,251.5052852385233
99.03451829021796,251.58145080825
105.23302661977486,251.6576101311833
107.29927755050888,251.73376320732322
106.26614697960238,251.8099100366697
113.49827600058771,251.8860506192228
104.19991646032604,251.96218495498252
127.96404926688177,252.03831304394882
82.50693983444827,252.11443488612173
112.46508394171592,252.1905504815012
88.70448066107247,252.2666598300873
109.36556936807267,252.34276293188
103.16681649049804,252.41885978687932
