intensities,wavelengths
-9.523482903025307,247.76552
-4.363067066510736,247.8419916626033
-23.97150575052663,247.9184570784132
-17.779700086442336,247.9949162474297
-22.93955920656073,248.0713691696528
-19.84366908779676,248.1478158450825
-38.41788559288835,248.22425627371882
-27.067295154027665,248.30069045556172
-0.23457748467160086,248.3771183906112
-32.22677785162221,248.4535400788673
-17.779700086442336,248.52995552033002
-4.363067066510736,248.6063647149993
-9.523482903025307,248.68276766287522
-12.619628631191503,248.7591643639577
-12.619628631191503,248.8355548182468
11.119497406169497,248.9119390257425
4.926232430144614,248.9883169864448
8.022824753823052,249.0646887003537
14.21625082911656,249.1410541674692
32.79849164537124,249.2174133877913
31.76606668396259,249.29376636132
41.05822746143469,249.37011308805532
46.22086801124598,249.44645356799722
49.31856612136748,249.5227878011457
54.48158715555367,249.5991157875008
72.03766429153443,249.6754375270625
54.48158715555367,249.7517530198308
58.61217674069249,249.82806226580573
64.80835107394142,249.9043652649872
72.03766429153443,249.9806620173753
65.8410807945029,250.05695252297002
80.30032630401233,250.1332367817713
82.36609080667955,250.20951479377922
92.6955121375121,250.2857865589937
84.43189510386625,250.3620520774148
90.62954771475009,250.43831134904252
113.35738556901886,250.51456437387682
111.29101452717835,250.59081115191773
108.19153490549208,250.6670516831652
113.35738556901886,250.7432859676193
100.95977336952916,250.81951400528
99.92670528763514,250.8957357961473
90.62954771475009,250.9719513402212
106.12526632950085,251.0481606375017
87.53067637343914,251.1243636879888
92.6955121375121,251.2005604916825
117.49025112998892,251.2767510485828
118.52349330404357,251.35293535868973
123.68985937761656,251.42911342200318
146.42496962144486,251.5052852385233
146.42496962144486,251.58145080825
116.45701927956694,251.6576101311833
124.72316370196121,251.73376320732322
124.72316370196121,251.8099100366697
98.8936473502504,251.8860506192228
114.39058650924653,251.96218495498252
94.76151682384067,252.03831304394882
97.86059954632029,252.11443488612173
107.15839550735951,252.1905504815012
119.5567458117535,252.2666598300873
109.22468453449174,252.34276293188
110.2578444048943,252.41885978687932
108.19153490549208,252.49495039508523
89.59658057351467,252.5710347564977
94.76151682384067,252.6471128711168
112.32419491176515,252.7231847389425
131.95658550046906,252.79925035997482
110.2578444048943,252.87530973421372
107.15839550735951,252.9513628616592
78.23460149922624,253.0274097423113
71.00487588579995,253.10345037617
108.19153490549208,253.1794847632353
90.62954771475009,253.25551290350722
93.7285094420214,253.3315347969857
111.29101452717835,253.4075504436708
80.30032630401233,253.48355984356252
88.56362346362363,253.55956299666082
108.19153490549208,253.63555990296572
98.8936473502504,253.71155056247719
120.59000866308466,253.7875349751953
106.12526632950085,253.86351314112
93.7285094420214,253.93948506025131
109.22468453449174,254.01545073258922
109.22468453449174,254.0914101581337
97.86059954632029,254.1673633368848
104.05903859194511,254.24331026884252
89.59658057351467,254.3192509540068
95.79453429431521,254.39518539237773
81.3332035870487,254.4711135839552
89.59658057351467,254.54703552873931
83.39898797495505,254.62295122673
87.53067637343914,254.6988606779273
75.13608851184382,254.77476388233123
97.86059954632029,254.8506608399417
100.95977336952916,254.9265515507588
103.02594001077416,255.00243601478252
83.39898797495505,255.07831423201281
82.36609080667955,255.15418620244972
83.39898797495505,255.2300519260932
77.20175395307993,255.3059114029433
79.26745894546104,255.38176463300002
89.59658057351467,255.4576116162633
78.23460149922624,255.5334523527332
94.76151682384067,255.6092868424097
87.53067637343914,255.6851150852928
86.49773929126472,255.7609370813825
88.56362346362363,255.83675283067882
