intensities,wavelengths
-15.71569711100305,247.76552
-12.619628631191503,247.8419916626033
-4.363067066510736,247.9184570784132
-13.651660017235386,247.9949162474297
-25.003443910729448,248.0713691696528
-34.290513162532804,248.1478158450825
-17.779700086442336,248.22425627371882
-22.93955920656073,248.30069045556172
-37.38605471110614,248.3771183906112
-23.97150575052663,248.4535400788673
-13.651660017235386,248.52995552033002
-18.811688824823563,248.6063647149993
-16.747702854523332,248.68276766287522
-5.3951676109679765,248.7591643639577
12.151739550966655,248.8355548182468
14.21625082911656,248.9119390257425
25.5717114194754,248.9883169864448
11.119497406169497,249.0646887003537
11.119497406169497,249.1410541674692
26.6040808841257,249.2174133877913
34.86336948978499,249.29376636132
35.89582240254713,249.37011308805532
20.41000172858725,249.44645356799722
42.09073667441373,249.5227878011457
46.22086801124598,249.5991157875008
56.546862689217015,249.6754375270625
67.9065694946676,249.7517530198308
79.26745894546104,249.82806226580573
67.9065694946676,249.9043652649872
71.00487588579995,249.9806620173753
74.10327059200075,250.05695252297002
66.87382026376311,250.1332367817713
79.26745894546104,250.20951479377922
94.76151682384067,250.2857865589937
86.49773929126472,250.3620520774148
93.7285094420214,250.43831134904252
107.15839550735951,250.51456437387682
98.8936473502504,250.59081115191773
109.22468453449174,250.6670516831652
94.76151682384067,250.7432859676193
82.36609080667955,250.81951400528
106.12526632950085,250.8957357961473
99.92670528763514,250.9719513402212
114.39058650924653,251.0481606375017
94.76151682384067,251.1243636879888
106.12526632950085,251.2005604916825
98.8936473502504,251.2767510485828
125.75647841890918,251.35293535868973
126.78980353808785,251.42911342200318
153.65993803240494,251.5052852385233
116.45701927956694,251.58145080825
108.19153490549208,251.6576101311833
125.75647841890918,251.73376320732322
119.5567458117535,251.8099100366697
112.32419491176515,251.8860506192228
97.86059954632029,251.96218495498252
85.46481220534514,252.03831304394882
96.82756186473213,252.11443488612173
95.79453429431521,252.1905504815012
129.88984140443895,252.2666598300873
108.19153490549208,252.34276293188
115.42379774269818,252.41885978687932
96.82756186473213,252.49495039508523
90.62954771475009,252.5710347564977
96.82756186473213,252.6471128711168
105.09214736126543,252.7231847389425
118.52349330404357,252.79925035997482
98.8936473502504,252.87530973421372
91.66252489890903,252.9513628616592
82.36609080667955,253.0274097423113
86.49773929126472,253.10345037617
94.76151682384067,253.1794847632353
84.43189510386625,253.25551290350722
99.92670528763514,253.3315347969857
79.26745894546104,253.4075504436708
93.7285094420214,253.48355984356252
94.76151682384067,253.55956299666082
84.43189510386625,253.63555990296572
89.59658057351467,253.71155056247719
95.79453429431521,253.7875349751953
92.6955121375121,253.86351314112
93.7285094420214,253.93948506025131
106.12526632950085,254.01545073258922
