,wavelengths,intensities
159,259.84604838202733,1041.0
160,259.92152680448004,925.0
161,259.99699898013927,883.0
162,260.0724649090052,870.0
163,260.1479245910777,878.0
164,260.2233780263568,869.0
165,260.2988252148425,882.0
166,260.3742661565348,892.0
167,260.4497008514337,894.0
168,260.52512929953923,934.0
169,260.60055150085134,963.0
170,260.67596745537,892.0
171,260.7513771630953,889.0
172,260.8267806240272,888.0
173,260.9021778381657,891.0
174,260.9775688055108,926.0
175,261.0529535260625,985.0
176,261.12833199982083,950.0
177,261.2037042267857,922.0
178,261.2790702069572,944.0
179,261.3544299403353,892.0
180,261.42978342692004,864.0
181,261.5051306667113,875.0
182,261.5804716597092,885.0
183,261.6558064059137,906.0
184,261.7311349053248,882.0
185,261.80645715794253,886.0
186,261.8817731637668,892.0
187,261.9570829227977,886.0
188,262.0323864350352,889.0
189,262.10768370047936,879.0
190,262.18297471913,877.0
191,262.2582594909873,887.0
192,262.3335380160512,879.0
193,262.4088102943217,948.0
194,262.4840763257988,915.0
195,262.5593361104825,899.0
196,262.6345896483728,911.0
197,262.7098369394697,946.0
198,262.78507798377325,913.0
199,262.8603127812833,941.0
200,262.935541332,1005.0
201,263.0107636359233,1063.0
202,263.0859796930532,951.0
203,263.1611895033897,895.0
204,263.2363930669328,880.0
205,263.3115903836825,876.0
206,263.38678145363883,884.0
207,263.4619662768017,876.0
208,263.53714485317124,884.0
209,263.61231718274735,893.0
210,263.68748326553,887.0
211,263.7626431015193,889.0
212,263.8377966907152,869.0
213,263.9129440331177,884.0
214,263.9880851287268,877.0
215,264.06321997754253,883.0
216,264.1383485795648,888.0
217,264.21347093479375,889.0
218,264.2885870432292,874.0
219,264.36369690487135,887.0
220,264.43880051972,873.0
221,264.5138978877753,884.0
222,264.58898900903716,852.0
223,264.6640738835057,884.0
224,264.7391525111808,876.0
225,264.8142248920625,878.0
226,264.88929102615083,866.0
227,264.96435091344574,866.0
228,265.03940455394724,880.0
229,265.1144519476553,876.0
230,265.18949309457,886.0
231,265.26452799469126,861.0
232,265.3395566480192,866.0
233,265.4145790545537,889.0
234,265.4895952142948,885.0
235,265.5646051272425,869.0
236,265.6396087933968,883.0
237,265.7146062127577,875.0
238,265.78959738532524,886.0
239,265.86458231109935,899.0
240,265.93956099008005,898.0
241,266.0145334222673,909.0
242,266.0894996076612,868.0
243,266.1644595462617,886.0
244,266.2394132380688,878.0
245,266.3143606830825,906.0
246,266.3893018813028,906.0
247,266.46423683272974,894.0
248,266.5391655373632,899.0
249,266.6140879952033,884.0
250,266.68900420625005,876.0
251,266.7639141705033,877.0
252,266.8388178879632,879.0
253,266.9137153586297,876.0
254,266.9886065825028,881.0
255,267.06349155958253,890.0
256,267.1383702898688,883.0
257,267.21324277336174,871.0
258,267.28810901006125,877.0
259,267.36296899996734,883.0
260,267.43782274308006,885.0
261,267.5126702393993,856.0
262,267.5875114889252,886.0
263,267.6623464916577,884.0
264,267.7371752475968,878.0
265,267.8119977567425,871.0
266,267.8868140190948,862.0
267,267.9616240346537,882.0
268,268.0364278034192,868.0
269,268.11122532539133,885.0
270,268.18601660057004,871.0
271,268.2608016289553,894.0
272,268.3355804105472,905.0
273,268.4103529453457,890.0
274,268.4851192333508,881.0
275,268.5598792745625,887.0
276,268.6346330689808,894.0
277,268.7093806166057,872.0
278,268.78412191743723,893.0
279,268.85885697147535,879.0
280,268.93358577872004,895.0
281,269.00830833917126,876.0
282,269.0830246528292,902.0
283,269.1577347196937,919.0
284,269.2324385397648,885.0
285,269.30713611304253,888.0
286,269.38182743952683,898.0
287,269.4565125192177,882.0
288,269.53119135211523,861.0
289,269.60586393821933,892.0
290,269.68053027753,880.0
291,269.7551903700473,892.0
292,269.8298442157712,873.0
293,269.9044918147017,889.0
294,269.9791331668388,886.0
295,270.0537682721825,891.0
296,270.1283971307328,872.0
297,270.20301974248974,898.0
298,270.27763610745325,900.0
299,270.35224622562333,901.0
300,270.42685009700006,891.0
301,270.5014477215833,893.0
302,270.5760390993732,887.0
303,270.6506242303697,875.0
304,270.7252031145728,894.0
305,270.7997757519825,870.0
306,270.87434214259883,894.0
307,270.94890228642174,891.0
308,271.02345618345123,900.0
309,271.09800383368736,890.0
310,271.17254523713,908.0
311,271.2470803937793,911.0
312,271.32160930363517,924.0
313,271.3961319666977,907.0
314,271.47064838296683,909.0
315,271.5451585524425,902.0
316,271.6196624751248,897.0
317,271.6941601510137,891.0
318,271.76865158010924,918.0
319,271.84313676241135,931.0
320,271.91761569792004,897.0
321,271.99208838663526,916.0
322,272.0665548285572,901.0
323,272.14101502368567,907.0
324,272.2154689720208,894.0
325,272.2899166735625,904.0
326,272.3643581283108,905.0
327,272.43879333626575,904.0
328,272.5132222974272,906.0
329,272.5876450117953,949.0
330,272.66206147937004,929.0
331,272.7364717001513,914.0
332,272.8108756741392,913.0
333,272.8852734013337,897.0
334,272.9596648817348,903.0
335,273.0340501153425,903.0
336,273.10842910215683,903.0
337,273.1828018421777,887.0
338,273.2571683354052,885.0
339,273.33152858183934,907.0
340,273.40588258148006,904.0
341,273.4802303343273,918.0
342,273.5545718403812,930.0
343,273.6289070996417,941.0
344,273.7032361121088,945.0
345,273.7775588777825,1021.0
346,273.8518753966628,1085.0
347,273.9261856687497,990.0
348,274.0004896940432,929.0
349,274.07478747254333,936.0
350,274.14907900425004,989.0
351,274.22336428916327,1016.0
352,274.2976433272832,949.0
353,274.3719161186097,953.0
354,274.4461826631428,1000.0
355,274.5204429608825,1124.0
356,274.5946970118288,1101.0
357,274.6689448159817,1005.0
358,274.74318637334125,1078.0
359,274.81742168390736,1182.0
360,274.89165074768005,1042.0
361,274.96587356465926,977.0
362,275.0400901348452,932.0
363,275.1143004582377,951.0
364,275.1885045348368,985.0
365,275.2627023646425,970.0
366,275.3368939476548,978.0
367,275.41107928387373,1098.0
368,275.48525837329925,1123.0
369,275.55943121593134,979.0
370,275.63359781177,931.0
371,275.7077581608153,935.0
372,275.78191226306717,910.0
373,275.8560601185257,898.0
374,275.9302017271908,924.0
375,276.0043370890625,907.0
376,276.0784662041408,917.0
377,276.1525890724257,928.0
378,276.2267056939172,917.0
379,276.30081606861535,907.0
380,276.37492019652,916.0
381,276.4490180776313,922.0
382,276.5231097119492,937.0
383,276.5971950994737,980.0
384,276.6712742402048,961.0
385,276.7453471341425,947.0
386,276.8194137812868,947.0
387,276.8934741816377,910.0
388,276.9675283351952,921.0
389,277.0415762419593,905.0
390,277.11561790193,941.0
391,277.1896533151073,935.0
392,277.2636824814912,908.0
393,277.3377054010817,941.0
394,277.4117220738788,936.0
395,277.4857324998825,962.0
396,277.5597366790928,987.0
397,277.63373461150974,973.0
398,277.7077262971332,1011.0
399,277.7817117359633,1051.0
400,277.85569092800006,1071.0
401,277.92966387324327,1029.0
402,278.0036305716932,1013.0
403,278.07759102334967,1016.0
404,278.1515452282128,997.0
405,278.2254931862825,1016.0
406,278.2994348975588,982.0
407,278.3733703620417,1004.0
408,278.44729957973124,993.0
409,278.52122255062733,1020.0
410,278.59513927473006,1038.0
411,278.66904975203926,1036.0
412,278.7429539825552,1086.0
413,278.8168519662777,1152.0
414,278.8907437032068,1281.0
415,278.9646291933425,1488.0
416,279.0385084366848,1454.0
417,279.11238143323374,1409.0
418,279.18624818298923,1435.0
419,279.2601086859513,1700.0
420,279.33396294212,2233.0
421,279.40781095149526,2875.0
422,279.4816527140772,2708.0
423,279.5554882298657,2137.0
424,279.6293174988608,1971.0
425,279.7031405210625,2007.0
426,279.7769572964708,1755.0
427,279.8507678250857,1549.0
428,279.92457210690725,1523.0
429,279.9983701419353,1660.0
430,280.07216193017,2157.0
431,280.14594747161135,2546.0
432,280.2197267662592,2139.0
433,280.2934998141137,1570.0
434,280.3672666151748,1312.0
435,280.4410271694425,1177.0
436,280.5147814769168,1137.0
437,280.5885295375977,1097.0
438,280.66227135148523,1073.0
439,280.73600691857933,1033.0
440,280.80973623888,1014.0
441,280.8834593123873,1015.0
442,280.9571761391012,1010.0
443,281.0308867190217,996.0
444,281.1045910521488,995.0
445,281.1782891384825,1005.0
446,281.2519809780228,989.0
447,281.3256665707697,985.0
448,281.39934591672323,998.0
449,281.4730190158833,1007.0
450,281.54668586825005,1006.0
451,281.62034647382336,989.0
452,281.6940008326032,995.0
453,281.7676489445897,1004.0
454,281.8412908097828,971.0
455,281.9149264281825,976.0
456,281.9885557997888,972.0
457,282.0621789246017,961.0
458,282.1357958026212,953.0
459,282.20940643384733,952.0
460,282.28301081828005,926.0
461,282.3566089559193,941.0
462,282.4302008467652,951.0
463,282.5037864908177,943.0
464,282.5773658880768,944.0
465,282.6509390385425,932.0
466,282.7245059422148,922.0
467,282.7980665990937,951.0
468,282.87162100917925,948.0
469,282.9451691724713,957.0
470,283.01871108897,950.0
471,283.09224675867534,949.0
472,283.1657761815872,942.0
473,283.2392993577057,923.0
474,283.3128162870308,936.0
475,283.3863269695625,939.0
476,283.4598314053008,949.0
477,283.53332959424574,935.0
478,283.6068215363972,953.0
479,283.6803072317553,945.0
480,283.75378668032005,968.0
481,283.8272598820913,928.0
482,283.9007268370692,946.0
483,283.9741875452537,957.0
484,284.0476420066448,952.0
485,284.1210902212425,935.0
486,284.1945321890468,928.0
487,284.26796791005773,946.0
488,284.34139738427524,941.0
489,284.4148206116993,946.0
490,284.48823759233005,938.0
491,284.56164832616736,932.0
492,284.6350528132112,953.0
493,284.7084510534617,971.0
494,284.7818430469188,982.0
495,284.8552287935825,990.0
496,284.92860829345284,1049.0
497,285.0019815465297,1142.0
498,285.07534855281324,1271.0
499,285.1487093123033,1265.0
500,285.222063825,1107.0
501,285.2954120909033,1026.0
502,285.3687541100132,987.0
503,285.4420898823297,984.0
504,285.5154194078528,956.0
505,285.5887426865825,965.0
506,285.66205971851883,949.0
507,285.7353705036617,942.0
508,285.8086750420112,966.0
509,285.8819733335673,940.0
510,285.95526537833,934.0
511,286.02855117629935,933.0
512,286.1018307274752,933.0
513,286.1751040318577,942.0
514,286.2483710894468,909.0
515,286.3216319002425,915.0
516,286.3948864642448,936.0
517,286.4681347814537,932.0
518,286.54137685186925,918.0
519,286.61461267549134,941.0
520,286.68784225232,929.0
521,286.7610655823553,937.0
522,286.8342826655972,920.0
523,286.90749350204567,933.0
524,286.9806980917008,952.0
525,287.0538964345625,941.0
526,287.12708853063083,939.0
527,287.2002743799057,943.0
528,287.2734539823872,935.0
529,287.34662733807534,931.0
530,287.41979444697006,945.0
531,287.49295530907136,941.0
532,287.5661099243792,958.0
533,287.6392582928937,961.0
534,287.7124004146148,971.0
535,287.7855362895425,973.0
536,287.85866591767683,1033.0
537,287.93178929901774,1181.0
538,288.0049064335652,1379.0
539,288.07801732131935,1480.0
540,288.15112196228006,1269.0
541,288.2242203564473,1126.0
542,288.2973125038212,1036.0
543,288.37039840440167,1010.0
544,288.4434780581888,998.0
545,288.5165514651825,975.0
546,288.5896186253828,970.0
547,288.66267953878975,983.0
548,288.7357342054032,934.0
549,288.80878262522333,950.0
550,288.88182479825,964.0
551,288.95486072448335,945.0
552,289.0278904039232,938.0
553,289.1009138365697,933.0
554,289.1739310224228,937.0
555,289.2469419614825,927.0
556,289.3199466537488,928.0
557,289.3929450992217,930.0
558,289.46593729790123,936.0
559,289.53892324978733,934.0
560,289.61190295488,916.0
561,289.68487641317927,912.0
562,289.75784362468517,924.0
563,289.8308045893977,919.0
564,289.9037593073168,924.0
565,289.9767077784425,942.0
566,290.0496500027748,925.0
567,290.1225859803137,914.0
568,290.1955157110592,914.0
569,290.26843919501135,942.0
570,290.34135643217,905.0
571,290.4142674225353,928.0
572,290.4871721661072,920.0
573,290.5600706628857,931.0
574,290.6329629128708,921.0
575,290.7058489160625,924.0
576,290.77872867246083,909.0
577,290.85160218206573,942.0
578,290.9244694448772,951.0
579,290.99733046089534,916.0
580,291.07018523012005,929.0
581,291.1430337525513,906.0
582,291.2158760281892,927.0
583,291.2887120570337,930.0
584,291.3615418390848,918.0
585,291.4343653743425,919.0
586,291.5071826628068,917.0
587,291.5799937044777,910.0
588,291.65279849935524,947.0
589,291.72559704743935,939.0
590,291.79838934873004,933.0
591,291.8711754032273,927.0
592,291.94395521093116,941.0
593,292.0167287718417,928.0
594,292.0894960859588,921.0
595,292.1622571532825,942.0
596,292.2350119738128,934.0
597,292.3077605475497,939.0
598,292.38050287449323,943.0
599,292.4532389546433,941.0
600,292.52596878800006,939.0
601,292.59869237456326,948.0
602,292.6714097143332,958.0
603,292.7441208073097,999.0
604,292.8168256534928,1008.0
605,292.8895242528825,985.0
606,292.96221660547883,969.0
607,293.03490271128175,949.0
608,293.10758257029124,947.0
609,293.1802561825073,959.0
610,293.25292354793004,959.0
611,293.32558466655934,951.0
612,293.3982395383952,988.0
613,293.4708881634377,1019.0
614,293.5435305416868,1050.0
615,293.6161666731425,1058.0
616,293.68879655780484,1014.0
617,293.76142019567374,1009.0
618,293.8340375867492,990.0
619,293.90664873103134,953.0
620,293.97925362852004,937.0
621,294.05185227921527,956.0
622,294.1244446831172,962.0
623,294.1970308402257,951.0
624,294.2696107505408,928.0
625,294.3421844140625,961.0
626,294.4147518307908,940.0
627,294.4873130007257,938.0
628,294.5598679238672,950.0
629,294.6324166002153,953.0
630,294.70495902977,970.0
631,294.77749521253133,950.0
632,294.8500251484992,944.0
633,294.9225488376737,929.0
634,294.9950662800548,944.0
635,295.0675774756425,917.0
636,295.1400824244368,935.0
637,295.2125811264377,948.0
638,295.28507358164524,937.0
639,295.3575597900593,944.0
640,295.43003975168006,941.0
641,295.5025134665073,949.0
642,295.5749809345412,932.0
643,295.6474421557817,934.0
644,295.7198971302288,929.0
645,295.7923458578825,934.0
646,295.8647883387428,933.0
647,295.9372245728097,928.0
648,296.0096545600832,909.0
649,296.08207830056335,914.0
650,296.15449579425,905.0
651,296.22690704114336,917.0
652,296.2993120412432,925.0
653,296.3717107945497,943.0
654,296.4441033010628,937.0
655,296.51648956078253,928.0
656,296.5888695737088,926.0
657,296.6612433398417,913.0
658,296.7336108591812,945.0
659,296.80597213172734,929.0
660,296.87832715748004,936.0
661,296.95067593643927,928.0
662,297.0230184686052,924.0
663,297.0953547539777,928.0
664,297.1676847925568,953.0
665,297.2400085843425,946.0
666,297.3123261293348,934.0
667,297.38463742753373,916.0
668,297.4569424789392,919.0
669,297.5292412835513,933.0
670,297.60153384137004,916.0
671,297.67382015239536,905.0
672,297.7461002166272,915.0
673,297.8183740340657,933.0
674,297.8906416047108,920.0
675,297.9629029285625,925.0
676,298.0351580056208,921.0
677,298.10740683588574,933.0
678,298.17964941935725,965.0
679,298.25188575603534,959.0
680,298.32411584592006,947.0
681,298.39633968901126,949.0
682,298.4685572853092,964.0
683,298.5407686348137,944.0
684,298.6129737375248,950.0
685,298.68517259344253,944.0
686,298.7573652025668,946.0
687,298.8295515648977,933.0
688,298.9017316804352,927.0
689,298.97390554917934,926.0
690,299.04607317113005,915.0
691,299.11823454628734,908.0
692,299.1903896746512,931.0
693,299.26253855622167,942.0
694,299.3346811909988,936.0
695,299.4068175789825,947.0
696,299.4789477201728,928.0
697,299.5510716145697,937.0
698,299.62318926217324,923.0
699,299.6953006629833,932.0
700,299.76740581700005,944.0
701,299.8395047242233,948.0
702,299.9115973846532,943.0
703,299.9836837982897,938.0
704,300.0557639651328,910.0
705,300.1278378851825,925.0
706,300.1999055584388,931.0
707,300.2719669849017,955.0
708,300.34402216457124,937.0
709,300.41607109744734,935.0
710,300.48811378353,947.0
711,300.56015022281935,936.0
712,300.6321804153152,957.0
713,300.7042043610177,958.0
714,300.7762220599268,925.0
715,300.8482335120425,939.0
716,300.92023871736484,917.0
717,300.9922376758937,923.0
718,301.0642303876292,930.0
719,301.13621685257135,928.0
720,301.20819707072,925.0
721,301.28017104207527,938.0
722,301.3521387666372,934.0
723,301.4241002444057,926.0
724,301.4960554753808,919.0
725,301.56800445956253,930.0
726,301.6399471969508,926.0
727,301.7118836875457,945.0
728,301.7838139313472,952.0
729,301.8557379283553,976.0
730,301.92765567857003,1006.0
731,301.9995671819913,967.0
732,302.0714724386192,960.0
733,302.1433714484537,951.0
734,302.2152642114948,929.0
735,302.2871507277425,925.0
736,302.3590309971968,920.0
737,302.43090501985773,926.0
738,302.5027727957252,946.0
739,302.5746343247993,930.0
740,302.64648960708,933.0
741,302.7183386425673,928.0
742,302.7901814312612,927.0
743,302.8620179731617,936.0
744,302.9338482682688,941.0
745,303.0056723165825,927.0
746,303.0774901181028,944.0
747,303.1493016728297,925.0
748,303.22110698076324,930.0
749,303.29290604190334,939.0
750,303.36469885625,946.0
751,303.43648542380333,925.0
752,303.5082657445632,939.0
753,303.5800398185297,936.0
754,303.6518076457028,958.0
755,303.72356922608253,922.0
756,303.7953245596688,944.0
757,303.86707364646173,945.0
758,303.93881648646123,935.0
759,304.0105530796673,938.0
760,304.08228342608004,932.0
761,304.1540075256993,945.0
762,304.22572537852517,933.0
763,304.2974369845577,932.0
764,304.3691423437968,933.0
765,304.4408414562425,934.0
766,304.5125343218948,937.0
767,304.5842209407537,936.0
768,304.6559013128192,954.0
769,304.7275754380913,951.0
770,304.79924331657,931.0
771,304.8709049482553,945.0
772,304.9425603331472,942.0
773,305.0142094712457,964.0
774,305.0858523625508,942.0
775,305.1574890070625,928.0
776,305.2291194047808,950.0
777,305.3007435557057,947.0
778,305.37236145983724,963.0
779,305.44397311717535,954.0
780,305.51557852772004,965.0
781,305.58717769147125,993.0
782,305.65877060842917,993.0
783,305.7303572785937,993.0
784,305.8019377019648,975.0
785,305.8735118785425,957.0
786,305.9450798083268,957.0
787,306.0166414913177,939.0
788,306.08819692751524,945.0
789,306.15974611691934,945.0
790,306.23128905953,950.0
791,306.3028257553473,931.0
792,306.37435620437117,976.0
793,306.4458804066017,988.0
794,306.5173983620388,969.0
795,306.5889100706825,973.0
796,306.6604155325328,940.0
797,306.7319147475897,956.0
798,306.8034077158532,944.0
799,306.87489443732335,969.0
800,306.946374912,941.0
801,307.0178491398833,947.0
802,307.0893171209732,965.0
803,307.1607788552697,964.0
804,307.2322343427728,1002.0
805,307.3036835834825,1001.0
806,307.3751265773988,1005.0
807,307.4465633245217,984.0
808,307.5179938248512,975.0
809,307.5894180783873,989.0
810,307.66083608513003,994.0
811,307.7322478450793,1013.0
812,307.8036533582352,1006.0
813,307.8750526245977,1006.0
814,307.9464456441668,1043.0
815,308.0178324169425,1145.0
816,308.0892129429248,1196.0
817,308.1605872221137,1140.0
818,308.2319552545092,1050.0
819,308.3033170401113,1020.0
820,308.37467257892,1009.0
821,308.4460218709353,1009.0
822,308.5173649161572,1025.0
823,308.5887017145857,1058.0
824,308.6600322662208,1098.0
825,308.7313565710625,1062.0
826,308.8026746291108,1051.0
827,308.87398644036574,1047.0
828,308.9452920048272,1054.0
829,309.01659132249534,1128.0
830,309.08788439337,1258.0
831,309.15917121745133,1359.0
832,309.23045179473917,1237.0
833,309.3017261252337,1126.0
834,309.3729942089348,1075.0
835,309.4442560458425,1054.0
836,309.5155116359568,1058.0
837,309.5867609792777,1023.0
838,309.6580040758052,1005.0
839,309.72924092553933,1005.0
840,309.80047152848005,983.0
841,309.8716958846273,992.0
842,309.9429139939812,967.0
843,310.0141258565417,962.0
844,310.0853314723088,953.0
845,310.1565308412825,957.0
846,310.22772396346284,989.0
847,310.29891083884974,995.0
848,310.3700914674432,968.0
849,310.44126584924334,981.0
850,310.51243398425,981.0
851,310.5835958724633,955.0
852,310.6547515138832,948.0
853,310.7259009085097,956.0
854,310.7970440563428,954.0
855,310.8681809573825,931.0
856,310.9393116116288,970.0
857,311.01043601908174,943.0
858,311.0815541797412,950.0
859,311.1526660936073,949.0
860,311.22377176068005,953.0
861,311.29487118095926,955.0
862,311.3659643544452,958.0
863,311.4370512811377,955.0
864,311.5081319610368,940.0
865,311.5792063941425,943.0
866,311.65027458045483,954.0
867,311.7213365199737,954.0
868,311.7923922126992,950.0
869,311.8634416586313,961.0
870,311.93448485777003,951.0
871,312.00552181011534,923.0
872,312.0765525156672,959.0
873,312.1475769744257,947.0
874,312.2185951863908,939.0
875,312.2896071515625,935.0
876,312.36061286994084,962.0
877,312.4316123415257,937.0
878,312.50260556631724,945.0
879,312.5735925443153,948.0
880,312.64457327552003,961.0
881,312.71554775993127,935.0
882,312.78651599754926,942.0
883,312.8574779883737,976.0
884,312.9284337324048,973.0
885,312.9993832296425,949.0
886,313.0703264800868,941.0
887,313.1412634837377,938.0
888,313.21219424059524,943.0
889,313.28311875065936,947.0
890,313.35403701393005,932.0
891,313.42494903040733,945.0
892,313.4958548000912,931.0
893,313.5667543229817,952.0
894,313.6376475990788,933.0
895,313.7085346283825,961.0
896,313.7794154108928,933.0
897,313.85028994660973,950.0
898,313.9211582355332,942.0
899,313.9920202776633,957.0
900,314.06287607300004,954.0
901,314.1337256215433,951.0
902,314.20456892329327,982.0
903,314.2754059782497,947.0
904,314.3462367864128,949.0
905,314.4170613477825,953.0
906,314.4878796623588,956.0
907,314.55869173014173,960.0
908,314.62949755113124,958.0
909,314.7002971253273,969.0
910,314.77109045273005,968.0
911,314.84187753333936,979.0
912,314.9126583671552,968.0
913,314.9834329541777,977.0
914,315.0542012944068,991.0
915,315.1249633878425,1000.0
916,315.1957192344848,1001.0
917,315.2664688343337,1005.0
918,315.33721218738924,1038.0
919,315.4079492936513,1067.0
920,315.47868015312,1101.0
921,315.54940476579526,1164.0
922,315.62012313167725,1293.0
923,315.6908352507657,1538.0
924,315.7615411230608,1817.0
925,315.8322407485625,1748.0
926,315.9029341272708,1524.0
927,315.97362125918573,1401.0
928,316.0443021443072,1296.0
929,316.1149767826353,1232.0
930,316.18564517417,1173.0
931,316.25630731891135,1122.0
932,316.3269632168592,1135.0
933,316.3976128680137,1104.0
934,316.4682562723748,1079.0
935,316.5388934299425,1084.0
936,316.6095243407168,1102.0
937,316.68014900469774,1080.0
938,316.7507674218852,1093.0
939,316.8213795922793,1076.0
940,316.89198551588004,1049.0
941,316.9625851926873,1034.0
942,317.03317862270126,1066.0
943,317.1037658059217,1078.0
944,317.1743467423488,1058.0
945,317.2449214319825,1084.0
946,317.3154898748228,1097.0
947,317.3860520708697,1133.0
948,317.4566080201232,1143.0
949,317.52715772258335,1237.0
950,317.59770117825,1323.0
951,317.6682383871233,1503.0
952,317.7387693492032,1958.0
953,317.8092940644897,2387.0
954,317.8798125329828,2250.0
955,317.9503247546825,1984.0
956,318.0208307295888,1782.0
957,318.0913304577017,1591.0
958,318.16182393902125,1474.0
959,318.2323111735473,1378.0
960,318.30279216128,1289.0
961,318.37326690221926,1237.0
962,318.44373539636524,1195.0
963,318.5141976437177,1193.0
964,318.5846536442768,1124.0
965,318.6551033980425,1114.0
966,318.7255469050148,1093.0
967,318.7959841651937,1067.0
968,318.86641517857925,1086.0
969,318.9368399451713,1134.0
970,319.00725846497005,1074.0
971,319.0776707379753,1057.0
972,319.1480767641872,1027.0
973,319.2184765436057,1047.0
974,319.2888700762308,1030.0
975,319.3592573620625,1033.0
976,319.4296384011008,1028.0
977,319.5000131933457,1010.0
978,319.5703817387972,989.0
979,319.6407440374553,983.0
980,319.71110008932004,1007.0
981,319.7814498943913,1031.0
982,319.85179345266926,1018.0
983,319.9221307641537,1001.0
984,319.9924618288448,1028.0
985,320.0627866467425,1026.0
986,320.13310521784683,1019.0
987,320.2034175421577,1002.0
