intensities,wavelengths
-8.16303068345025,247.76552
-7.130953447629535,247.8419916626033
-18.483329691904245,247.9184570784132
-18.483329691904245,247.9949162474297
-9.19509925997116,248.0713691696528
-24.675100858935263,248.1478158450825
-39.121401992887535,248.22425627371882
-23.64316003317812,248.30069045556172
-20.547287144342114,248.3771183906112
-26.73895741561261,248.4535400788673
-27.770873183748215,248.52995552033002
-0.938307214791284,248.6063647149993
-0.938307214791284,248.68276766287522
0.09383112106564125,248.7591643639577
15.576971169571516,248.8355548182468
-4.034669610196504,248.9119390257425
9.383474029759626,248.9883169864448
11.44793711435022,249.0646887003537
15.576971169571516,249.1410541674692
19.706149931042283,249.2174133877913
33.12699244679406,249.29376636132
34.15942967336142,249.37011308805532
51.712300679848106,249.44645356799722
23.835474414310465,249.5227878011457
38.28927194628853,249.5991157875008
50.67970300723907,249.6754375270625
72.36628084417389,249.7517530198308
81.66184844215907,249.82806226580573
65.13694583745797,249.9043652649872
67.20242123230685,249.9806620173753
81.66184844215907,250.05695252297002
83.7276391622343,250.1332367817713
96.12322378881451,250.20951479377922
93.02419200563348,250.2857865589937
88.89229054754847,250.3620520774148
79.59609748376481,250.43831134904252
103.35465209122975,250.51456437387682
100.25540766732674,250.59081115191773
101.28847897932806,250.6670516831652
102.32156045032224,250.7432859676193
105.42086592617795,250.81951400528
86.82640000527252,250.8957357961473
112.65293627883905,250.9719513402212
94.0571925153254,251.0481606375017
105.42086592617795,251.1243636879888
107.48712057038253,251.2005604916825
121.95205278779277,251.2767510485828
120.91877628655686,251.35293535868973
124.01863689956262,251.42911342200318
127.11859098629319,251.5052852385233
122.9853396555352,251.58145080825
117.81900888325745,251.6576101311833
109.55341610913243,251.73376320732322
111.6197526267979,251.8099100366697
109.55341610913243,251.8860506192228
108.52026322264466,251.96218495498252
109.55341610913243,252.03831304394882
102.32156045032224,252.11443488612173
106.45398814177108,252.1905504815012
132.28538955287442,252.2666598300873
111.6197526267979,252.34276293188
104.38775391291331,252.41885978687932
103.35465209122975,252.49495039508523
93.02419200563348,252.5710347564977
89.92525084797134,252.6471128711168
110.58657924036339,252.7231847389425
113.68613020683281,252.79925035997482
99.22234650333993,252.87530973421372
85.79346974000507,252.9513628616592
81.66184844215907,253.0274097423113
93.02419200563348,253.10345037617
82.69473882596348,253.1794847632353
106.45398814177108,253.25551290350722
86.82640000527252,253.3315347969857
100.25540766732674,253.4075504436708
102.32156045032224,253.48355984356252
102.32156045032224,253.55956299666082
115.75254893177679,253.63555990296572
104.38775391291331,253.71155056247719
99.22234650333993,253.7875349751953
112.65293627883905,253.86351314112
94.0571925153254,253.93948506025131
94.0571925153254,254.01545073258922
104.38775391291331,254.0914101581337
93.02419200563348,254.1673633368848
91.99120156548258,254.24331026884252
99.22234650333993,254.3192509540068
86.82640000527252,254.39518539237773
103.35465209122975,254.4711135839552
90.9582211834292,254.54703552873931
108.52026322264466,254.62295122673
96.12322378881451,254.6988606779273
87.85934027054145,254.77476388233123
83.7276391622343,254.8506608399417
101.28847897932806,254.9265515507588
101.28847897932806,255.00243601478252
74.4318934064887,255.07831423201281
93.02419200563348,255.15418620244972
87.85934027054145,255.2300519260932
84.76054946294374,255.3059114029433
72.36628084417389,255.38176463300002
82.69473882596348,255.4576116162633
101.28847897932806,255.5334523527332
80.62896799878969,255.6092868424097
90.9582211834292,255.6851150852928
91.99120156548258,255.7609370813825
93.02419200563348,255.83675283067882
95.09020310594349,255.9125623331817
100.25540766732674,255.9883655888912
91.99120156548258,256.06416259780735
111.6197526267979,256.13995335993
96.12322378881451,256.21573787525926
98.18929547633144,256.2915161437952
119.88551014199268,256.3672881655377
83.7276391622343,256.4430539404868
103.35465209122975,256.5188134686425
86.82640000527252,256.5945667500048
91.99120156548258,256.6703137845737
85.79346974000507,256.74605457234924
98.18929547633144,256.8217891133313
90.9582211834292,256.89751740752
99.22234650333993,256.9732394549153
87.85934027054145,257.04895525551717
99.22234650333993,257.1246648093257
78.56323688493468,257.2003681163408
101.28847897932806,257.2760651765625
107.48712057038253,257.3517559899908
97.15625457520706,257.4274405566257
117.81900888325745,257.5031188764672
100.25540766732674,257.57879094951534
100.25540766732674,257.65445677577003
77.5303861900902,257.7301163552313
81.66184844215907,257.8057696878992
81.66184844215907,257.8814167737737
93.02419200563348,257.9570576128548
98.18929547633144,258.0326922051425
91.99120156548258,258.1083205506368
98.18929547633144,258.1839426493377
106.45398814177108,258.25955850124524
90.9582211834292,258.33516810635933
113.68613020683281,258.41077146468
109.55341610913243,258.48636857620727
87.85934027054145,258.56195944094117
97.15625457520706,258.6375440588817
100.25540766732674,258.7131224300288
91.99120156548258,258.7886945543825
78.56323688493468,258.8642604319428
86.82640000527252,258.9398200627097
83.7276391622343,259.0153734466832
89.92525084797134,259.09092058386335
139.51934719154858,259.16646147425
125.05194452959698,259.2419961178433
107.48712057038253,259.3175245146432
122.9853396555352,259.3930466646497
85.79346974000507,259.4685625678628
106.45398814177108,259.5440722242825
112.65293627883905,259.6195756339088
152.95521044203403,259.6950727967417
200.51203962366282,259.7705637127812
191.20563812570398,259.84604838202733
134.35218214653398,259.92152680448004
107.48712057038253,259.99699898013927
91.99120156548258,260.0724649090052
90.9582211834292,260.1479245910777
100.25540766732674,260.2233780263568
80.62896799878969,260.2988252148425
100.25540766732674,260.3742661565348
99.22234650333993,260.4497008514337
114.71933442106808,260.52512929953923
149.85446774707157,260.60055150085134
112.65293627883905,260.67596745537
112.65293627883905,260.7513771630953
97.15625457520706,260.8267806240272
96.12322378881451,260.9021778381657
126.08526255530401,260.9775688055108
138.48589316801298,261.0529535260625
131.25200895329613,261.12833199982083
117.81900888325745,261.2037042267857
105.42086592617795,261.2790702069572
105.42086592617795,261.3544299403353
101.28847897932806,261.42978342692004
85.79346974000507,261.5051306667113
112.65293627883905,261.5804716597092
98.18929547633144,261.6558064059137
118.85225434420886,261.7311349053248
114.71933442106808,261.80645715794253
104.38775391291331,261.8817731637668
105.42086592617795,261.9570829227977
105.42086592617795,262.0323864350352
108.52026322264466,262.10768370047936
111.6197526267979,262.18297471913
95.09020310594349,262.2582594909873
103.35465209122975,262.3335380160512
122.9853396555352,262.4088102943217
149.85446774707157,262.4840763257988
120.91877628655686,262.5593361104825
98.18929547633144,262.6345896483728
130.2186388062061,262.7098369394697
116.78577374913388,262.78507798377325
130.2186388062061,262.8603127812833
166.39287098227246,262.935541332
220.16180569121477,263.0107636359233
137.45244966071135,263.0859796930532
107.48712057038253,263.1611895033897
116.78577374913388,263.2363930669328
127.11859098629319,263.3115903836825
86.82640000527252,263.38678145363883
94.0571925153254,263.4619662768017
115.75254893177679,263.53714485317124
101.28847897932806,263.61231718274735
106.45398814177108,263.68748326553
104.38775391291331,263.7626431015193
77.5303861900902,263.8377966907152
91.99120156548258,263.9129440331177
84.76054946294374,263.9880851287268
87.85934027054145,264.06321997754253
103.35465209122975,264.1383485795648
91.99120156548258,264.21347093479375
97.15625457520706,264.2885870432292
108.52026322264466,264.36369690487135
97.15625457520706,264.43880051972
106.45398814177108,264.5138978877753
98.18929547633144,264.58898900903716
101.28847897932806,264.6640738835057
76.49754538696293,264.7391525111808
106.45398814177108,264.8142248920625
100.25540766732674,264.88929102615083
105.42086592617795,264.96435091344574
107.48712057038253,265.03940455394724
110.58657924036339,265.1144519476553
94.0571925153254,265.18949309457
100.25540766732674,265.26452799469126
85.79346974000507,265.3395566480192
107.48712057038253,265.4145790545537
102.32156045032224,265.4895952142948
99.22234650333993,265.5646051272425
120.91877628655686,265.6396087933968
98.18929547633144,265.7146062127577
88.89229054754847,265.78959738532524
88.89229054754847,265.86458231109935
100.25540766732674,265.93956099008005
107.48712057038253,266.0145334222673
102.32156045032224,266.0894996076612
102.32156045032224,266.1644595462617
102.32156045032224,266.2394132380688
113.68613020683281,266.3143606830825
110.58657924036339,266.3893018813028
108.52026322264466,266.46423683272974
114.71933442106808,266.5391655373632
127.11859098629319,266.6140879952033
110.58657924036339,266.68900420625005
106.45398814177108,266.7639141705033
108.52026322264466,266.8388178879632
101.28847897932806,266.9137153586297
79.59609748376481,266.9886065825028
100.25540766732674,267.06349155958253
89.92525084797134,267.1383702898688
102.32156045032224,267.21324277336174
94.0571925153254,267.28810901006125
86.82640000527252,267.36296899996734
114.71933442106808,267.43782274308006
102.32156045032224,267.5126702393993
101.28847897932806,267.5875114889252
113.68613020683281,267.6623464916577
105.42086592617795,267.7371752475968
85.79346974000507,267.8119977567425
106.45398814177108,267.8868140190948
87.85934027054145,267.9616240346537
102.32156045032224,268.0364278034192
94.0571925153254,268.11122532539133
101.28847897932806,268.18601660057004
103.35465209122975,268.2608016289553
102.32156045032224,268.3355804105472
107.48712057038253,268.4103529453457
119.88551014199268,268.4851192333508
101.28847897932806,268.5598792745625
105.42086592617795,268.6346330689808
97.15625457520706,268.7093806166057
113.68613020683281,268.78412191743723
103.35465209122975,268.85885697147535
118.85225434420886,268.93358577872004
119.88551014199268,269.00830833917126
106.45398814177108,269.0830246528292
102.32156045032224,269.1577347196937
87.85934027054145,269.2324385397648
96.12322378881451,269.30713611304253
103.35465209122975,269.38182743952683
93.02419200563348,269.4565125192177
95.09020310594349,269.53119135211523
110.58657924036339,269.60586393821933
76.49754538696293,269.68053027753
113.68613020683281,269.7551903700473
105.42086592617795,269.8298442157712
110.58657924036339,269.9044918147017
107.48712057038253,269.9791331668388
118.85225434420886,270.0537682721825
114.71933442106808,270.1283971307328
110.58657924036339,270.20301974248974
107.48712057038253,270.27763610745325
110.58657924036339,270.35224622562333
107.48712057038253,270.42685009700006
99.22234650333993,270.5014477215833
97.15625457520706,270.5760390993732
102.32156045032224,270.6506242303697
109.55341610913243,270.7252031145728
127.11859098629319,270.7997757519825
104.38775391291331,270.87434214259883
107.48712057038253,270.94890228642174
110.58657924036339,271.02345618345123
124.01863689956262,271.09800383368736
121.95205278779277,271.17254523713
119.88551014199268,271.2470803937793
118.85225434420886,271.32160930363517
