C 1 @ 279.408,C 1 @ 279.482,C 2 @ 280.146,C 3 @ 285.075,C 3 @ 285.149,K 1 @ 460.714,K 1 @ 460.716,K 2 @ 553.656,K 3 @ 280.146,N 1 @ 589.024,N 1 @ 589.116,N 2 @ 279.482,N 3 @ 334.762,N 4 @ 421.624,N 5 @ 443.506,N 5 @ 443.613,P 1 @ 334.762,P 1 @ 334.83,P 2 @ 553.656,P 3 @ 317.881,P 4 @ 407.871
386.3254275493803,386.3254275493803,0.0,151.11417878031227,0.0,0.0,0.0,259.14310531708924,0.0,488.0042018836429,488.0042018836429,0.0,0.0,53.558911235562775,133.94183380436766,133.94183380436766,191.7563393082416,191.7563393082416,0.0,0.0,0.0
351.6232116164118,351.6232116164118,0.0,141.1831486910715,0.0,0.0,0.0,260.03466009972414,0.0,434.0299877066758,434.0299877066758,0.0,0.0,0.0,128.57952737093905,128.57952737093905,182.945309545763,182.945309545763,0.0,0.0,0.0
310.7883440048363,310.7883440048363,0.0,144.03890042606682,0.0,0.0,0.0,371.73680911917216,0.0,471.79561734223,471.79561734223,0.0,0.0,0.0,198.52943346212413,198.52943346212413,210.0010562259272,210.0010562259272,0.0,0.0,0.0
270.537006285108,270.537006285108,0.0,126.59340115969005,0.0,0.0,0.0,304.76598209470154,0.0,431.44115255054396,431.44115255054396,0.0,0.0,0.0,155.65927443739844,155.65927443739844,209.08857935982533,209.08857935982533,0.0,0.0,0.0
336.3232173926753,336.3232173926753,0.0,136.66577481000678,0.0,0.0,0.0,507.0041268681566,0.0,525.5397742134227,525.5397742134227,0.0,0.0,0.0,266.08020403962036,266.08020403962036,198.95028263705245,198.95028263705245,0.0,0.0,0.0
326.618647235473,326.618647235473,0.0,140.74904808993475,0.0,0.0,0.0,399.76823082840383,0.0,559.5092254488792,559.5092254488792,0.0,0.0,0.0,223.8490726874641,223.8490726874641,200.71315402733333,200.71315402733333,0.0,0.0,0.0
359.74210971915363,359.74210971915363,0.0,147.63399395876766,0.0,0.0,0.0,387.43708995928256,0.0,684.2393065447078,684.2393065447078,0.0,0.0,90.83312465796415,200.98307858192675,200.98307858192675,208.77926161324243,208.77926161324243,0.0,0.0,0.0
267.08847076174453,267.08847076174453,0.0,127.9248457589636,0.0,0.0,0.0,349.6890555576203,0.0,423.15356258009723,423.15356258009723,0.0,0.0,0.0,195.0325663011476,195.0325663011476,189.94729935491858,189.94729935491858,0.0,0.0,0.0
315.1194914754754,315.1194914754754,0.0,138.75246150295345,0.0,0.0,0.0,272.3759026710102,0.0,772.1727825792641,772.1727825792641,0.0,0.0,0.0,132.12087369906084,132.12087369906084,340.83868882471654,340.83868882471654,0.0,0.0,0.0
298.2092606314065,298.2092606314065,0.0,136.68558428566396,0.0,0.0,0.0,275.8408686399743,0.0,582.3239418700094,582.3239418700094,0.0,0.0,0.0,150.68992602712441,150.68992602712441,287.8604268909662,287.8604268909662,0.0,0.0,0.0
373.6130338349723,373.6130338349723,0.0,156.2984499230783,0.0,0.0,0.0,345.7960437684148,0.0,701.3980404929292,701.3980404929292,0.0,0.0,0.0,187.55173548308338,187.55173548308338,236.95528271230918,236.95528271230918,0.0,0.0,0.0
393.8234453091093,393.8234453091093,0.0,160.54934465475736,0.0,0.0,0.0,383.0547572154069,0.0,933.5561604493062,933.5561604493062,0.0,0.0,0.0,207.03787142383717,207.03787142383717,260.04008544618114,260.04008544618114,0.0,0.0,0.0
